week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,station_id,year,month,season
2003-01-05,0.0429578969865355,0.0085417937766931,0.186328262557807,0.8125,1.959431196230653e-07,0.012869364093288,0.0058022388059701,0.036144578313253,0.0647839813173031,0.0199815750182661,0.0388071895424836,0.0117414527400644,0.5995995995995996,0.0064130340584106,282,2003.0,1.0,1.0
2003-01-12,0.038683479375935,0.010864993501515425,0.165455915036719,0.6015625,1.8709865376859583e-07,0.0123356116654558,0.3058582089552238,0.036144578313253,0.0647839813173031,0.008801352015801714,0.05603295748585132,0.020213409866181337,0.689237797093251,0.007556390849992788,282,2003.0,1.0,1.0
2003-01-19,0.0416755717033553,0.0025300987217733656,0.1879607366656016,0.56640625,2.6581889554324842e-09,0.0124690497724138,0.0149253731343283,0.036144578313253004,0.0647839813173031,0.008328295111877765,0.050638085799218975,0.019945013924221718,0.6741791525608328,0.007359739966410892,282,2003.0,1.0,1.0
2003-01-26,0.0417824321436204,0.005087772334822051,0.1649894938630634,0.5,2.114557134943265e-09,0.0124838762287425,0.0113805970149253,0.03614457831325299,0.06478398131730312,0.008293321929678068,0.053425864784142726,0.02021085479904385,0.6853471894968374,0.007501472232587542,282,2003.0,1.0,1.0
2003-02-02,0.0371874332122248,0.043266730927121105,0.1399193557790749,0.51171875,8.907760861289707e-10,0.0123949174907705,0.0574626865671641,0.036462884728806134,0.07472035719778693,0.008254994939848563,0.1175056717920374,0.02554434889099759,0.7847303613724037,0.007214427727753795,282,2003.0,2.0,1.0
2003-02-09,0.0396452233383201,0.015867872083450654,0.1816640508212511,0.54296875,3.1481889371290438e-09,0.0146485388527288,0.0201026119402985,0.03661166059035334,0.07929505109557262,0.007948895130789304,0.11381936009283371,0.02471470750132623,0.7846513950867723,0.007214085898655321,282,2003.0,2.0,1.0
2003-02-16,0.0380423167343449,0.030550767503876444,0.192158527228502,0.5,4.547492367446584e-09,0.0086141711269589,0.0604477611940298,0.03654248689180736,0.07596156948095123,0.008210628440399754,0.11642104907092697,0.025324891286339083,0.784792119834237,0.007214695067659208,282,2003.0,2.0,1.0
2003-02-23,0.0347296430861295,0.08748263276992561,0.1312905640664463,0.52734375,8.862417579401369e-09,0.0114311978294067,0.1375932835820895,0.03646803366627814,0.07548229706445131,0.007449831788573142,0.11892277301175885,0.025292358227057686,0.7846135871035365,0.007213922235533506,282,2003.0,2.0,1.0
2003-03-02,0.0376148749732848,0.026572969792677276,0.1145926860495758,0.5625,5.215452541500603e-09,0.0114163713730781,0.0508395522388059,0.036144578313253,0.0667629903738357,0.023941996467451203,0.04134718634426218,0.030392040792253015,0.6069286288551278,0.006476485832622165,282,2003.0,3.0,2.0
2003-03-09,0.0365462705706347,0.01616524054565313,0.090945132545237,0.48828125,7.175452468286843e-09,0.0115942888490221,0.0763992537313432,0.036144578313253,0.06674994675368026,0.02004138196868916,0.04166837109727086,0.027881283508400852,0.6068803233289848,0.006476067622893273,282,2003.0,3.0,2.0
2003-03-16,0.0375080145330198,0.0549115314215985,0.1161318759226393,0.58984375,4.318338147150681e-09,0.011589353701233695,0.0290578358208955,0.036144578313253,0.0674810807955015,0.02229494610051971,0.042350620916394646,0.029255515876877594,0.6095879929904915,0.0064995095328668,282,2003.0,3.0,2.0
2003-03-23,0.0403932464201752,0.009222149010720824,0.1030720830602826,0.5234375,4.020925222936848e-09,0.0112236274408053,0.0212686567164179,0.03614457831325299,0.06628965236223197,0.022661498216530285,0.04108988177256309,0.029161372646618708,0.6051756767282307,0.006461309481337216,282,2003.0,3.0,2.0
2003-03-30,0.0403932464201752,0.00739099828268347,0.1231281935274733,0.4921875,3.026298394418457e-09,0.011327412635106,0.0061007462686567,0.036144578313253,0.06681436121334117,0.01981611155163266,0.044176889623463035,0.027226784362577746,0.6071188747685426,0.006478132904877139,282,2003.0,3.0,2.0
2003-04-06,0.0369737123316948,0.008654431372393193,0.1098818321956543,0.484375,3.0896814766279623e-09,0.0105416104496864,0.0089832089552238,0.036144578313253,0.07197435163334408,0.00899434071104902,0.037720503707073055,0.023016977274485196,0.760910816108103,0.007111317728104626,282,2003.0,4.0,2.0
2003-04-13,0.0431716178670655,0.009084094536084678,0.1142661912280169,0.46875,1.851273562688397e-09,0.0104526517117143,0.0029197761194029,0.036144578313253,0.07253737377816104,0.009255163402099566,0.0376354137655397,0.023059246923717597,0.7608783870722817,0.007111177349359563,282,2003.0,4.0,2.0
2003-04-20,0.039110921136995,0.01863538770247226,0.1030720830602826,0.40625,2.158437730319076e-09,0.0133734636084629,0.0048600746268656,0.03614457831325299,0.07436884369485651,0.009998938116779191,0.03735862240028643,0.023108513612947308,0.7602656635227917,0.007108524992890455,282,2003.0,4.0,2.0
2003-04-27,0.0478734772387262,0.013552661960712245,0.096029123338083,0.44921875,3.192623609696366e-08,0.0130769344818894,0.0034328358208955,0.036144578313253,0.07305308979362837,0.009449931542840373,0.0375574732333459,0.023059539916603165,0.7606248762816744,0.0071100799523588845,282,2003.0,4.0,2.0
2003-05-04,0.033340457362684275,0.0018303843807199003,0.12749855992462628,0.50546875,3.007380982189774e-08,0.015022165552211319,0.0028992537313432196,0.036144578313253,0.06478453783040115,0.0022832271791817906,0.08903149797322447,0.0020211466729684892,0.9313021520458559,0.007254149188323992,282,2003.0,5.0,2.0
2003-05-11,0.038683479375935,0.0018303843807198998,0.1051243362243672,0.39453125,8.663979775868532e-10,0.014455794920456,0.0026119402985074,0.03614457831325299,0.08600974173215023,0.004227348328708556,0.09307143288143853,0.008138384854240302,0.9340552442435969,0.007289901928234859,282,2003.0,5.0,2.0
2003-05-18,0.0359051079290446,0.0018303843807198996,0.1129368908830985,0.6640625,3.76929672806403e-08,0.0112977597224487,0.0035447761194029,0.036144578313253004,0.06758429199804708,0.002728492858289286,0.10928315798364083,0.0037974384890973887,0.9312840320345224,0.007253913874718108,282,2003.0,5.0,2.0
2003-05-25,0.0344090617653344,0.0018303843807199,0.11993689258198584,0.44140625,3.221232488912812e-08,0.014421591168226814,0.0016258846005759939,0.03614457831325299,0.08320968805692888,0.003938793562874569,0.09512200907147089,0.007367752225548769,0.9309955725840353,0.007250167826650208,282,2003.0,5.0,2.0
2003-06-01,0.0343235734131224,0.00207443563148256,0.13042768489518347,0.45078125,2.4730615991636445e-08,0.01141933666434382,0.00221268656716414,0.1301204819277108,0.0647839813173031,0.0031978991285195,0.13071895424836594,0.0146826984164333,0.5995995995995996,0.0029465291619724,282,2003.0,6.0,3.0
2003-06-08,0.038683479375935,0.0024405125076266,0.0793079242625298,0.4453125,6.128656487488321e-10,0.0138182572983231,0.0030783582089552,0.506024096385542,0.059659311799105184,0.0045744782235776,0.08215404723073041,0.03429065326343259,0.5333387879972145,0.006388485178478959,282,2003.0,6.0,3.0
2003-06-15,0.0343235734131224,0.00207443563148256,0.13042768489518347,0.45078125,2.4730615991636445e-08,0.01141933666434382,0.00221268656716414,0.1301204819277108,0.0647839813173031,0.0031978991285195,0.13071895424836594,0.0146826984164333,0.5995995995995996,0.0029465291619724,282,2003.0,6.0,3.0
2003-06-22,0.0343235734131224,0.00207443563148256,0.13042768489518347,0.45078125,2.4730615991636445e-08,0.01141933666434382,0.00221268656716414,0.1301204819277108,0.0647839813173031,0.0031978991285195,0.13071895424836594,0.0146826984164333,0.5995995995995996,0.0029465291619724,282,2003.0,6.0,3.0
2003-06-29,0.0380423167343449,0.0018303843807198998,0.2194441658873546,0.45703125,2.925258726571086e-08,0.0021794890803149,0.0057835820895522,0.036144578313253,0.0647839813173031,0.0037802979764287,0.0388071895424836,0.025592101242997274,0.5995995995995996,0.0029465291619724,282,2003.0,6.0,3.0
2003-07-06,0.02838213293438762,0.0025625381330079003,0.21621653136565783,0.3734375,1.924505400748918e-08,0.014301599774637819,0.00254477611940292,0.036144578313253,0.0647839813173031,0.0015565932844118,0.16135620915032675,0.0020353420080472,0.5221762682348843,0.007360981299330423,282,2003.0,7.0,3.0
2003-07-13,0.02838213293438762,0.0025625381330079003,0.21621653136565783,0.3734375,1.924505400748918e-08,0.014301599774637819,0.00254477611940292,0.036144578313253,0.0647839813173031,0.0015565932844118,0.16135620915032675,0.0020353420080472,0.5221762682348843,0.007360981299330423,282,2003.0,7.0,3.0
2003-07-20,0.02838213293438762,0.0025625381330079003,0.21621653136565783,0.3734375,1.924505400748918e-08,0.014301599774637819,0.00254477611940292,0.036144578313253,0.0647839813173031,0.0015565932844118,0.16135620915032675,0.0020353420080472,0.5221762682348843,0.007360981299330423,282,2003.0,7.0,3.0
2003-07-27,0.02838213293438762,0.0025625381330079003,0.21621653136565783,0.3734375,1.924505400748918e-08,0.014301599774637819,0.00254477611940292,0.036144578313253,0.0647839813173031,0.0015565932844118,0.16135620915032675,0.0020353420080472,0.5221762682348843,0.007360981299330423,282,2003.0,7.0,3.0
2003-08-03,0.032186364607822135,0.0021964612568638998,0.21431353297714298,0.41328125,9.401173778182163e-09,0.01537800050409946,0.00140671641791038,0.036144578313253,0.0647839813173031,0.0017948473585564502,0.1715686274509804,0.011447328172427499,0.4994994994994994,0.008887561639033714,282,2003.0,8.0,3.0
2003-08-10,0.0333404573626843,0.0026342335123811077,0.1469156733839089,0.28125,4.860994843298215e-10,0.0154195145818197,0.0020242537313432,0.036144578313253,0.06334513264961461,0.001945425780384821,0.150451530902085,0.010576639380168715,0.49949949949949934,0.008872867665555445,282,2003.0,8.0,3.0
2003-08-17,0.032186364607822135,0.0021964612568638998,0.21431353297714298,0.41328125,9.401173778182163e-09,0.01537800050409946,0.00140671641791038,0.036144578313253,0.0647839813173031,0.0017948473585564502,0.1715686274509804,0.011447328172427499,0.4994994994994994,0.008887561639033714,282,2003.0,8.0,3.0
2003-08-24,0.032186364607822135,0.0021964612568638998,0.21431353297714298,0.41328125,9.401173778182163e-09,0.01537800050409946,0.00140671641791038,0.036144578313253,0.0647839813173031,0.0017948473585564502,0.1715686274509804,0.011447328172427499,0.4994994994994994,0.008887561639033714,282,2003.0,8.0,3.0
2003-08-31,0.032186364607822135,0.0021964612568638998,0.21431353297714298,0.41328125,9.401173778182163e-09,0.01537800050409946,0.00140671641791038,0.036144578313253,0.0647839813173031,0.0017948473585564502,0.1715686274509804,0.011447328172427499,0.4994994994994994,0.008887561639033714,282,2003.0,8.0,3.0
2003-09-07,0.039110921136995,0.0018303843807199,0.1707031532403445,0.5859375,1.608955163779752e-11,0.012824884724302,0.0023414179104477,0.036144578313253,0.059879950522882384,0.0025646724955311322,0.2209241914745249,0.012564436961340809,0.5188744483859272,0.007139843629211737,282,2003.0,9.0,4.0
2003-09-14,0.04257319940158148,0.00268456375838922,0.3604432866834423,0.6046875,1.2676616441901054e-11,0.01674499977760312,0.0015820895522387398,0.036144578313253,0.0647839813173031,0.00195368340798625,0.2634803921568627,0.0143885738487964,0.5173147023437723,0.0072208655355873045,282,2003.0,9.0,4.0
2003-09-21,0.043470827099807596,0.00280658938377056,0.4033073925423919,0.57421875,4.179285416026444e-09,0.01578721069877084,0.00109328358208948,0.036144578313253,0.0647839813173031,0.00195368340798625,0.2634803921568627,0.0143885738487964,0.5195195195202847,0.0071063350376584025,282,2003.0,9.0,4.0
