week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,station_id,year,month,season
2003-03-16,0.0352639452874545,0.0268456375838926,0.0803573719032549,0.4921875,1.9952526730871058e-07,0.011608027531937388,0.0220149253731343,0.036144578313253,0.0647839813173031,0.019935014001969006,0.04224887144221406,0.02718824644520151,0.5995995995995996,0.0064130340584106,280,2003.0,3.0,2.0
2003-03-23,0.0260739474246633,0.0338621110433191,0.0781418713283908,0.548828125,3.165141473809233e-07,0.0124245704034278,0.0460820895522388,0.036144578313253,0.0647839813173031,0.0296705740334826,0.0388071895424836,0.0364479164215628,0.5995995995995996,0.0064130340584106,280,2003.0,3.0,2.0
2003-03-30,0.0365462705706347,0.0054911531421598,0.0753200232277744,0.5,2.0539872864595205e-07,0.0119501238009103,0.0094962686567164,0.036144578313253,0.0647839813173031,0.0197954434535841,0.041130451146528246,0.027274137351866068,0.6044457168019248,0.006454989783214507,280,2003.0,3.0,2.0
2003-04-06,0.0335541782432143,0.061012812690665,0.0553805180539975,0.46484375,4.751181215559392e-07,0.0111198422465046,0.0722947761194029,0.036144578313253004,0.0647839813173031,0.008842864869105932,0.04676403042877669,0.022885318311941953,0.759559377370057,0.007105467622812538,280,2003.0,4.0,2.0
2003-04-13,0.0406069673007052,0.0067114093959731,0.0995972453165483,0.703125,1.3109425380957814e-07,0.0107047014693018,0.004570895522388,0.036144578313253,0.0647839813173031,0.013628133041075,0.0388071895424836,0.0288006776630038,0.7640403425112984,0.007124864815706636,280,2003.0,4.0,2.0
2003-04-20,0.0382560376148749,0.0018303843807199,0.0891727320853457,0.57421875,9.24305736617799e-08,0.0140703070559105,0.0025932835820895,0.03637101392503503,0.06803697088217106,0.005916668758648815,0.042933392519566696,0.023365356835448756,0.7611573824607553,0.0071123850640362465,280,2003.0,4.0,2.0
2003-04-27,0.039110921136995,0.0018303843807199,0.0839721359990858,0.49609375,5.742360979529929e-08,0.0216317997835337,0.0022481343283582,0.036144578313253,0.07139527021946647,0.006310125463436371,0.04406145569592192,0.019565944421958418,0.7627910398740366,0.007119456836962271,280,2003.0,4.0,2.0
2003-05-04,0.0410344090617653,0.0018303843807199,0.1802647873002842,0.609375,4.3284306840871184e-08,0.020712559491156,0.0013152985074626,0.03645464492613331,0.06856514909170755,0.003006165086257658,0.10732505757349615,0.004242259372966492,0.9279582474157422,0.008146286506629602,280,2003.0,5.0,2.0
2003-05-11,0.030989527676854,0.0018303843807199,0.1772330496715229,0.73828125,3.5585700163270486e-08,0.0119501238009103,0.0012593283582089,0.036144578313253,0.0647839813173031,0.0029861177292798,0.0388071895424836,0.0011529683051365,0.9279116383036258,0.008146286506629602,280,2003.0,5.0,2.0
2003-05-18,0.0228681342167129,0.0018303843807199,0.1375872499107969,0.44140625,3.869634681324467e-08,0.0143075303571693,0.0007742537313432,0.036292647855036046,0.08322020663914372,0.003938020825028676,0.09526503857385385,0.007373996673887261,0.9272936632573935,0.0081462865066296,280,2003.0,5.0,2.0
2003-05-25,0.0326992947210942,0.0018303843807199,0.096985286744077,0.45703125,3.861833686590989e-08,0.0166945898260856,0.0007742537313432,0.036144578313253,0.07327940655359934,0.003388967303673561,0.08584136135109154,0.008446227692605869,0.9270005378946875,0.008146286506629598,280,2003.0,5.0,2.0
2003-06-01,0.0258602265441333,0.0018303843807199,0.1355116756880295,0.390625,3.8164904047026515e-08,0.0164870194374842,0.0009981343283582,0.036144578313253,0.06429194033745939,0.002211286306627865,0.1499553805689213,0.015281768636110546,0.4994994994994994,0.008427941558989356,280,2003.0,6.0,3.0
2003-06-08,0.0284248771104936,0.0018303843807199,0.0816400301308078,0.42578125,3.7482317007847234e-08,0.0154936468634631,0.0007929104477611,0.036144578313253,0.0647839813173031,0.0023507735315607,0.0388071895424836,0.0170356949575284,0.4994994994994995,0.008428637616871636,280,2003.0,6.0,3.0
2003-06-15,0.0352639452874545,0.0018303843807199,0.1347887228688633,0.62890625,3.2616446542840595e-08,0.0148116298723442,0.0009701492537313,0.03614457831325299,0.06144668224694408,0.0036297087840279664,0.13429398707445916,0.014984438152084755,0.49949949949949946,0.008427932840521579,280,2003.0,6.0,3.0
2003-06-22,0.0279974353494336,0.0036607687614399,0.1352551440425189,0.296875,2.749704374899593e-08,0.0165314988064702,0.0005597014925373,0.036144578313253,0.06366471372483302,0.0023456013061673975,0.13355817227208946,0.015002862494299704,0.49949949949949934,0.00842923093975545,280,2003.0,6.0,3.0
2003-06-29,0.0344090617653344,0.0018303843807199,0.1141029438172375,0.48046875,2.6653561193438665e-08,0.0159384405533233,0.0010820895522388,0.036144578313253,0.06408055175202579,0.003030388254442438,0.11712523023702573,0.015557221855570489,0.49949949949949934,0.008427810575697183,280,2003.0,6.0,3.0
2003-07-06,0.0335541782432143,0.0018303843807199,0.1139863385238236,0.2109375,2.6599929354646005e-08,0.015997746378638,0.0024720149253731,0.036144578313253,0.0647839813173031,0.0015565932844118,0.079656862745098,0.0029177157109579,0.4994994994994994,0.008561100502747962,280,2003.0,7.0,3.0
2003-07-13,0.0320581320795041,0.0018303843807199,0.1105348218387721,0.23046875,2.519575030262005e-08,0.0167538956514003,0.0005690298507462,0.03614457831325299,0.0647839813173031,0.0015731989575476929,0.09239822547450818,0.003446366315002611,0.4994994994994995,0.008562214707020243,280,2003.0,7.0,3.0
2003-07-20,0.0429578969865355,0.0018303843807199,0.1825968931685622,0.49609375,1.6224606359120832e-08,0.0182810206532536,0.0012779850746268,0.036144578313253,0.06478398131730309,0.0016393359286821483,0.2245809632193373,0.002148811236329154,0.4994994994994994,0.008558143232357467,280,2003.0,7.0,3.0
2003-07-27,0.0297072023936738,0.0018303843807199,0.2397334869413732,0.421875,1.2714158729055922e-08,0.0174359126425193,0.0019309701492537,0.036144578313253,0.0647839813173031,0.0016123915250027007,0.18453177384711425,0.0040336932335185245,0.4994994994994994,0.008562994708797528,280,2003.0,7.0,3.0
2003-08-03,0.0333404573626843,0.0036607687614399,0.1872611049051182,0.27734375,1.2758039324431732e-08,0.0170207718653164,0.0011473880597014,0.036144578313253,0.06358853513152808,0.0019447055892966557,0.1506331662422542,0.010899542460377876,0.49949949949949946,0.008876096222407362,280,2003.0,8.0,3.0
2003-08-10,0.0395383628980551,0.0018303843807199,0.232970379923367,0.36328125,1.1446497084865816e-08,0.0177472682254214,0.0009328358208955,0.036144578313253,0.0647839813173031,0.0020331014327011,0.1409313725490196,0.0135062001458857,0.4994994994994994,0.008872330813998899,280,2003.0,8.0,3.0
2003-08-17,0.0414618508228253,0.0018303843807199,0.3745292061278413,0.66015625,1.1324606542155227e-08,0.0183848058475543,0.0025466417910447,0.036144578313253004,0.060377269349369204,0.0020331564348475568,0.18567084355718788,0.009144280017349633,0.49949949949949934,0.0088698412283182,280,2003.0,8.0,3.0
2003-08-24,0.0380423167343449,0.0018303843807199,0.2814781819835493,0.39453125,1.099062645512822e-08,0.0267321007605972,0.0007929104477611,0.036144578313253,0.06397916907394173,0.0019419872994412115,0.15178788094027534,0.011499567733697884,0.49949949949949934,0.008877415698628195,280,2003.0,8.0,3.0
2003-08-31,0.0397520837785851,0.0018303843807199,0.4337646951821024,0.51171875,1.2358238344341009e-08,0.0216021468708763,0.0005037313432835,0.036144578313253,0.06196455647557338,0.0018909188230496299,0.18826184505730198,0.009493892051401782,0.4994994994994994,0.008882813002048968,280,2003.0,8.0,3.0
2003-09-07,0.0429578969865355,0.0018303843807199,0.4822724972422847,0.55078125,1.1739034387371226e-08,0.0222396844930093,0.0009048507462686,0.036144578313253,0.0647839813173031,0.0021919374821309,0.2634803921568627,0.0193886914986235,0.4994994994994994,0.0081462865066296,280,2003.0,9.0,4.0
2003-09-14,0.0395383628980551,0.0018303843807199,0.5086252935538261,0.5390625,9.803412569127101e-09,0.0201491541506664,0.0009794776119402,0.036144578313253,0.06382795469514403,0.0021373268958953277,0.2627873438401798,0.01685863601223797,0.4994994994994994,0.008146286506629598,280,2003.0,9.0,4.0
2003-09-21,0.0474460354776661,0.0024405125076266,0.5116570311825875,0.7109375,9.2427160726584e-09,0.0190964757513306,0.000606343283582,0.036144578313253,0.06355355339006584,0.001955133807005708,0.27076479716904744,0.012879977491946632,0.49949949949949934,0.0081462865066296,280,2003.0,9.0,4.0
2003-09-28,0.0425304552254755,0.0018303843807199,0.3889882625111649,0.515625,8.803910118900288e-09,0.0161163580292674,0.0012126865671641,0.036144578313253,0.062282327882132275,0.0021507232701167326,0.26168435268991164,0.014903191632939678,0.4994994994994994,0.0081462865066296,280,2003.0,9.0,4.0
2003-10-05,0.0401795255396451,0.0018303843807199,0.4699123361404114,0.69921875,8.550377790062265e-09,0.0185775497798271,0.0009421641791044,0.036144578313253,0.0647839813173031,0.0015565932844118,0.3247549019607844,0.0105649544695169,0.5432691717093094,0.0081462865066296,280,2003.0,10.0,4.0
2003-10-12,0.0365462705706347,0.0018303843807199,0.3390811969300158,0.69921875,8.204208648764198e-09,0.014243739222208125,0.0010914179104477,0.036144578313253004,0.06346608802836091,0.0017224110825900373,0.31357922429645985,0.009190898678825082,0.5417956735601711,0.0081462865066296,280,2003.0,10.0,4.0
2003-10-19,0.0397520837785851,0.0018303843807199,0.5095581359011374,0.6484375,7.602069367773897e-09,0.0177472682254214,0.0015485074626865,0.036144578313253,0.06478398131730309,0.0015973245067643323,0.32383073041563953,0.009454855167632812,0.5435746172554792,0.008146286506629602,280,2003.0,10.0,4.0
2003-10-26,0.0382560376148749,0.0024405125076266,0.6026091600454294,0.75390625,5.668885360383986e-09,0.016603075769674784,0.0018003731343283,0.036144578313253004,0.06381915081633298,0.0016345153429013879,0.32589638898565304,0.008200323540107012,0.5428260621721309,0.008146286506629598,280,2003.0,10.0,4.0
2003-11-02,0.0371874332122248,0.0030506406345332,0.5865176295543113,0.515625,7.1315718729110325e-09,0.0184144587602117,0.0013992537313432,0.036144578313253,0.0627033614785751,0.0018862181056181731,0.23299945995621274,0.006099569040126335,0.5729208134624442,0.0081462865066296,280,2003.0,11.0,4.0
2003-11-09,0.0376148749732848,0.0018303843807199,0.4640820714697164,0.765625,5.9662982845978195e-09,0.0290153750352128,0.0031436567164179,0.036144578313253,0.0647839813173031,0.0020331014327011,0.1613562091503268,0.0052707122520529,0.5995995995995996,0.007084113117656705,280,2003.0,11.0,4.0
2003-11-16,0.0427441761060055,0.0018303843807199,0.4337646951821024,0.86328125,6.034556988515747e-09,0.014366836182484,0.0022574626865671,0.036144578313253,0.06353541324276975,0.0019331058424497346,0.19098098410664077,0.0057709358352098184,0.5834345491841877,0.0071123169877516015,280,2003.0,11.0,4.0
2003-11-23,0.0416755717033553,0.0018303843807199,0.5755567319734046,0.78125,5.498238600589163e-09,0.0196005752665055,0.0025373134328358,0.036144578313253,0.06374846270665836,0.001850595093140423,0.21134119429393122,0.005691475534857399,0.5865524404491238,0.007065557433822714,280,2003.0,11.0,4.0
2003-11-30,0.038897200256465,0.0048810250152532,0.4939330265836748,0.8046875,5.36659681446173e-09,0.0189037318190579,0.0012593283582089,0.036144578313253,0.06407086831088761,0.0019532242820337904,0.1900661785926162,0.005566778222823234,0.5904973021793268,0.007070364452759231,280,2003.0,11.0,4.0
2003-12-07,0.0425304552254755,0.0018303843807199,0.5387094592546123,0.75390625,5.784437594873623e-09,0.0166522093673128,0.0034986063879358883,0.036144578313253,0.0647839813173031,0.0015565932844118,0.2022058823529412,0.0088002070636956,0.40776247813737326,0.006643024825679572,280,2003.0,12.0,1.0
2003-12-14,0.0397520837785851,0.0036607687614399,0.6816675489800536,0.67578125,5.425104274962812e-09,0.0229365279404569,0.0023973880597014,0.036144578313253004,0.06131039782783496,0.0018117464691602754,0.2522496647606112,0.007098973239570869,0.4090260477740876,0.006663738992474003,280,2003.0,12.0,1.0
2003-12-21,0.0332335969224193,0.0036607687614399,0.502911634176545,0.580078125,1.37892333157633e-08,0.0203641377674322,0.0036287313432835,0.036144578313253,0.059415629094891384,0.0019509273116643407,0.23627513668455621,0.0076958863336780625,0.40723344507985076,0.006634360878405755,280,2003.0,12.0,1.0
2003-12-28,0.03392818978414188,0.00434716290420985,0.4047299771220414,0.59423828125,1.3335800496879916e-08,0.014146910413608665,0.004614427860696466,0.036144578313253,0.06478370569007756,0.0015566135306976944,0.25251350136180967,0.0069890945388167425,0.4157794157765496,0.006728170867128938,280,2003.0,12.0,1.0
2004-01-04,0.0335541782432143,0.1021964612568639,0.1005067666051768,0.5625,7.593769938233169e-05,0.0083472949130428,0.005761194029819755,0.0481927710843373,0.0777580763720426,0.00705232059446234,0.06740196078352476,0.01232970187554699,0.7121568806596413,0.009663840475128074,280,2004.0,1.0,1.0
2004-01-11,0.030989527676854,0.0604026845637583,0.0741539702936354,0.46484375,4.524566072780584e-05,0.008126213600950484,0.04127522916222784,0.04819277108433731,0.0997373505247199,0.006616268092214103,0.08148149915611975,0.011267625493689095,0.7130920938737463,0.009658370014497533,280,2004.0,1.0,1.0
2004-01-18,0.0334473178029493,0.1043319097010372,0.0879133949164756,0.587890625,7.80585948254959e-05,0.0091479235547911,0.028202222527147682,0.0481927710843373,0.07806795776994582,0.0041857311071734835,0.08431378738583073,0.014657741696016326,0.7099266225195228,0.009680430659115787,280,2004.0,1.0,1.0
2004-01-25,0.0384697584954049,0.0579621720561317,0.06412591506004,0.58203125,8.108148028471845e-05,0.0074873604459798,0.02819653747702064,0.0481927710843373,0.07809036563610099,0.004185314118759403,0.08429146016697871,0.014660581409740848,0.7100283535807791,0.009679981648651217,280,2004.0,1.0,1.0
2004-02-01,0.0335007480230818,0.013117754728492949,0.11735623150348529,0.63134765625,4.319546179941376e-05,0.006998087387133549,0.0225932835820895,0.0481927710843373,0.17289920785793633,0.011286871826855538,0.06055635821836261,0.010923258851587032,0.9999912579964225,0.00814639178688878,280,2004.0,2.0,1.0
2004-02-08,0.0364394101303697,0.0289810860280658,0.088613026676959,0.615234375,6.33585953745991e-05,0.0065310540127804,0.0637126865671641,0.0481927710843373,0.1729014401245513,0.0031449537787096,0.1082516339869281,0.0176239440928021,1.0,0.0081462865066296,280,2004.0,2.0,1.0
2004-02-15,0.0290660397520837,0.0170835875533862,0.0683237056229404,0.609375,5.532844642082561e-05,0.00647916141563,0.0192910447761194,0.0481927710843373,0.16067608681834583,0.006934331424859198,0.08656304643684865,0.014394810795955216,0.966400422670653,0.008653481063787206,280,2004.0,2.0,1.0
2004-02-22,0.0335007480230818,0.013117754728492949,0.11735623150348529,0.63134765625,4.319546179941376e-05,0.006998087387133549,0.0225932835820895,0.0481927710843373,0.17289920785793633,0.011286871826855538,0.06055635821836261,0.010923258851587032,0.9999912579964225,0.00814639178688878,280,2004.0,2.0,1.0
2004-02-29,0.0335541782432143,0.0018303843807199,0.0974750289764154,0.69140625,5.610854589417336e-05,0.00647916141563,0.0028358208955223,0.0481927710843373,0.15374421306934702,0.008361063502237772,0.07845133685517093,0.013134898197976502,0.9276604989884272,0.009017223986889417,280,2004.0,2.0,1.0
2004-03-07,0.0297072023936738,0.0018303843807199,0.1189304029645729,0.60546875,5.460685440797893e-05,0.0087772621465743,0.0026865671641791,0.048192771084337296,0.17024709622434567,0.003406158005166378,0.1181486214605418,0.0070631014034031716,0.989760361360618,0.01011601000053729,280,2004.0,3.0,2.0
2004-03-14,0.0401795255396452,0.0042708968883465,0.1857452360907375,0.59765625,2.7920138986922988e-05,0.0108084866636025,0.0014878731343283,0.0481927710843373,0.1729014401245513,0.0031449537787096,0.1123366013071895,0.0058589613873267,1.0,0.0116127914030678,280,2004.0,3.0,2.0
2004-03-21,0.0289591793118187,0.01208053691275164,0.15657059167857978,0.6078125,4.040416837134132e-05,0.0071507998873189,0.00870988805970144,0.0481927710843373,0.1729014401245513,0.0031449537787096,0.1531862745098039,0.0058589613873267,1.0,0.0098795389548487,280,2004.0,3.0,2.0
2004-03-28,0.0344090617653344,0.0158633312995729,0.1387533028449359,0.67578125,5.2656605724609534e-05,0.0072204842320636,0.0140298507462686,0.0481927710843373,0.1641495423484366,0.0034923203807509387,0.10766357824218425,0.005858961387326701,0.966237882502986,0.010246705899870565,280,2004.0,3.0,2.0
2004-04-04,0.0299209232742038,0.0018303843807199,0.1550780439228819,0.58984375,5.3436705197957295e-05,0.0095037585066793,0.0035541044776119,0.048192771084337296,0.16914171101601064,0.005756727312494586,0.05975935227355503,0.04039143620343348,0.9854961267639663,0.008297110602979692,280,2004.0,4.0,2.0
2004-04-11,0.0476597563581961,0.0018303843807199,0.1725688379349668,0.6328125,5.4670237490188434e-05,0.008792088602903,0.0030783582089552,0.048192771084337296,0.1729014401245513,0.0031449537787096,0.0735294117647058,0.0646838749147038,1.0,0.0081462865066296,280,2004.0,4.0,2.0
2004-04-18,0.047018593716606,0.0018303843807199,0.1630072038750271,0.62109375,5.290038681003072e-05,0.0084510801073435,0.0,0.0481927710843373,0.1729014401245513,0.004187085133191535,0.06795766672785902,0.05475052384896931,1.0,0.00821627249308031,280,2004.0,4.0,2.0
2004-04-25,0.0322718529600341,0.0018303843807199,0.1818972614080788,0.57421875,3.880984007268684e-05,0.0070129138434622,0.0011007462686567,0.0481927710843373,0.17290144012455133,0.007352007095621524,0.05513669289467493,0.03208320829280819,1.0,0.008287584120646537,280,2004.0,4.0,2.0
2004-05-02,0.0414618508228253,0.0018303843807199,0.1753673649769005,0.4921875,3.0813820470872325e-05,0.0061529793763992,0.0003264925373134,0.0481927710843373,0.16225806198118833,0.01117721693942908,0.08305763005212763,0.02253610947676228,0.9589411356675038,0.0081462865066296,280,2004.0,5.0,2.0
2004-05-09,0.0414618508228253,0.0018303843807199,0.2147799541507986,0.5859375,2.3354119256984395e-05,0.0094889320503506,6.529850746268657e-05,0.0481927710843373,0.1729014401245513,0.0190285587216874,0.1715686274509804,0.0117414527400644,1.0,0.0081462865066296,280,2004.0,5.0,2.0
2004-05-16,0.0355845266082496,0.0018303843807199,0.3522575950857864,0.501953125,2.083342283372945e-05,0.008747609233917,5.130597014925373e-05,0.0481927710843373,0.15593022398200843,0.011183367375659748,0.08605436355887998,0.02030318195795505,0.934530291814478,0.0081462865066296,280,2004.0,5.0,2.0
2004-05-23,0.03192989955118608,0.0018303843807199003,0.3080408678232357,0.5109375,1.9063084591400884e-05,0.00815899891766864,0.0005093283582089308,0.0481927710843373,0.17290059543767486,0.012747759580869123,0.09686193923154526,0.02337170847214833,0.9999967414590184,0.008146286506629598,280,2004.0,5.0,2.0
2004-05-30,0.0431716178670655,0.0018303843807199,0.4279344305114074,0.5625,2.2427751132383933e-05,0.0087031298649309,0.0006716417910447,0.0481927710843373,0.15018257907145038,0.011216250022248596,0.08909818068932926,0.018229188077486726,0.912357653631823,0.0081462865066296,280,2004.0,5.0,2.0
2004-06-06,0.0247916221414832,0.0018303843807199,0.4962651324519527,0.46484375,1.8283472680223973e-05,0.0122021735584977,0.0,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.1879084967320261,0.0058589613873267,0.4994994994994994,0.0081462865066296,280,2004.0,6.0,3.0
2004-06-13,0.0284248771104936,0.0018303843807199,0.5312467204761228,0.2421875,1.8283472680223973e-05,0.0083176420003854,0.0001772388059701,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.2144607843137255,0.0058589613873267,0.4994994994994994,0.0081462865066296,280,2004.0,6.0,3.0
2004-06-20,0.0324855738405641,0.0018303843807199,0.5114238205957597,0.3828125,1.6455114539565164e-05,0.0068275831393538,9.794776119402983e-05,0.0481927710843373,0.043160489555853394,0.003444726455992644,0.19239566346323772,0.00733923843042467,0.4994994994994994,0.0081462865066296,280,2004.0,6.0,3.0
2004-06-27,0.031352853173755,0.0018303843807199003,0.44003805996777035,0.361328125,1.0387403323432136e-05,0.007328717363262941,0.00016138059701488596,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.2144607843137255,0.0058589613873267,0.4994994994994994,0.008146292461481805,280,2004.0,6.0,3.0
2004-07-04,0.0275699935883735,0.0018303843807199,0.5335788263444008,0.33984375,1.584566182601223e-05,0.0083176420003854,0.0,0.0481927710843373,0.0431604895558534,0.0031449537787096005,0.1508413899895866,0.009046604037884157,0.49949949949949934,0.009242564421427579,280,2004.0,7.0,3.0
2004-07-11,0.0367599914511647,0.0018303843807199,0.4514886997810152,0.34765625,1.0482477946746396e-05,0.0097706347205954,0.0,0.04819277108433731,0.0431604895558534,0.0031449537787096,0.1981209150326797,0.0058589613873267,0.4994994994994994,0.0098795389548487,280,2004.0,7.0,3.0
2004-07-18,0.0337678991237443,0.0018303843807199,0.5359109322126787,0.33203125,1.0238696861325222e-05,0.0084214271946861,0.0,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.14847650213892225,0.009294072102255824,0.49949949949949934,0.009152086755414526,280,2004.0,7.0,3.0
2004-07-25,0.0335541782432143,0.0018303843807199,0.5755567319734046,0.4296875,8.044667092534654e-06,0.0071908313194063,0.0026212686567164,0.04819277108433731,0.04316048955585341,0.0031449537787096005,0.13189816475652796,0.010878916887585353,0.49949949949949946,0.008978555436833364,280,2004.0,7.0,3.0
2004-08-01,0.0318444111989741,0.0018303843807199,0.5382430380809567,0.5078125,8.044667092534654e-06,0.0079321541358399,0.0003824626865671,0.0481927710843373,0.044844952030841864,0.0032705657883396622,0.21771288163040275,0.006595631787169033,0.4994994994994993,0.009153804200302155,280,2004.0,8.0,3.0
2004-08-08,0.0282111562299636,0.0018303843807199,0.6478520138900226,0.40625,7.069542750849955e-06,0.0082138568060847,0.0005410447761194,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.3431372549019608,0.0058589613873267,0.4994994994994994,0.0098795389548487,280,2004.0,8.0,3.0
2004-08-15,0.0297072023936738,0.0018303843807199,0.5872172613147947,0.421875,7.069542750849955e-06,0.0080062864174833,0.0,0.0481927710843373,0.04419374721120276,0.003221069581195828,0.2770145341056352,0.006309106863378231,0.4994994994994994,0.009579639868448571,280,2004.0,8.0,3.0
2004-08-22,0.0239367386193631,0.0018303843807199,0.7667894131722004,0.380078125,1.584566182601223e-05,0.0074873604459798,0.0,0.048192771084337296,0.0431604895558534,0.003381629065637044,0.2519658023476763,0.006297224720416252,0.49949949949949934,0.009372195057965755,280,2004.0,8.0,3.0
2004-08-29,0.0188074374866424,0.0018303843807199,0.6082062141292967,0.29296875,1.082377146633604e-05,0.0066422524352454,9.328358208955224e-05,0.0481927710843373,0.04481402197904701,0.003264017633149483,0.2495037344980314,0.006574250554286185,0.4994994994994995,0.009472607947213664,280,2004.0,8.0,3.0
2004-09-05,0.0243641803804231,0.0018303843807199,0.5149219793981767,0.5234375,1.1251314733947694e-05,0.0094296262250359,0.0,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.2389705882352941,0.0058589613873267,0.4994994994994994,0.0081462865066296,280,2004.0,9.0,4.0
2004-09-12,0.0301346441547339,0.0018303843807199,0.6198667434706866,0.66796875,1.0804268979502346e-05,0.0129286699186027,0.0,0.0481927710843373,0.046077295697956336,0.0031990396537624624,0.2027672139711181,0.007004540912118275,0.4994994994994994,0.00825955363594987,280,2004.0,9.0,4.0
2004-09-19,0.0281042957896986,0.0018303843807199,0.6571804373631346,0.603515625,9.19940933795767e-06,0.0074577075333224,0.0,0.0481927710843373,0.04579548772327215,0.0031741259528326898,0.2050985759135307,0.00689371541907787,0.49949949949949934,0.008250145444927892,280,2004.0,9.0,4.0
2004-09-26,0.027313528531737498,0.0021354484441732198,0.4365632222240361,0.590625,6.25112089087399e-06,0.00778685486381894,0.0002005597014925104,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.196078431372549,0.0058589613873267,0.4994994994994994,0.0081462865066296,280,2004.0,9.0,4.0
2004-10-03,0.0198760418892925,0.0018303843807199,0.7108188723335285,0.59765625,9.988577467683096e-06,0.0085252123889869,0.0,0.0481927710843373,0.0431604895558534,0.0031449537787096005,0.22220784324147574,0.0025006069001071523,0.49949949949949934,0.0081462865066296,280,2004.0,10.0,4.0
2004-10-10,0.0322718529600341,0.0018303843807199,0.6035420023927406,0.6640625,9.994915775904048e-06,0.0082583361750707,0.0,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.2593954248366013,0.0005647191698628,0.4994994994994994,0.0081462865066296,280,2004.0,10.0,4.0
