week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,station_id,year,month,season
2003-05-11,0.0367599914511647,0.0018303843807199,0.1134732752328024,0.5078125,9.395323032132055e-10,0.0136699927350363,0.0025373134328358,0.036144578313253,0.0647839813173031,0.0053686584707265,0.0388071895424836,0.0017412174404103,0.6276406969874428,0.007789112052547808,283,2003.0,5.0,2.0
2003-05-18,0.0333404573626843,0.0036607687614399,0.1096952637261921,0.552734375,1.0175422505479814e-09,0.0133363974676412,0.0027098880597014,0.03660569782125572,0.06323005851502193,0.001717694390022872,0.14305156908785777,0.004762144628662665,0.6263050656549911,0.007770730802939253,283,2003.0,5.0,2.0
2003-05-25,0.0337678991237443,0.0018303843807199,0.09910750308421,0.4453125,7.542586782931131e-10,0.0149747208919596,0.0021921641791044,0.036144578313253,0.06189091772789165,0.0018568051074982202,0.1449684375587148,0.006392400787068006,0.6277825641200145,0.007788424136446782,283,2003.0,5.0,2.0
2003-06-01,0.0371874332122248,0.0018303843807199,0.1007632982506873,0.47265625,5.787362967898675e-10,0.0142333980755259,0.0016791044776119,0.03670879760379276,0.06210797853660287,0.0015115227179161707,0.2185806093406004,0.012111176369329605,0.4994994994994995,0.0081462865066296,283,2003.0,6.0,3.0
2003-06-08,0.0376148749732848,0.0036607687614399,0.0917147274817687,0.5859375,5.982387836235616e-10,0.0138182572983231,0.0040578358208955,0.036144578313253,0.0647839813173031,0.0036214619269989,0.0388071895424836,0.0158591966869808,0.49949949949949957,0.0070948617923407755,283,2003.0,6.0,3.0
2003-06-15,0.0438127805086556,0.0018303843807199,0.0957259495752069,0.578125,5.251044579972093e-10,0.0100671638471688,0.001865671641791,0.03705167284151228,0.060511965790705294,0.0016752014692258115,0.21604833625344927,0.01053395986532776,0.4994994994994994,0.0081462865066296,283,2003.0,6.0,3.0
2003-06-22,0.0396452233383201,0.0042708968883465,0.0812202510745177,0.3320312499999999,3.1789053538921115e-10,0.015997746378638,0.0010727611940298,0.036144578313253,0.06152804302391738,0.0015709246444429717,0.21770702771805053,0.011540873412324026,0.4994994994994994,0.007094814081989905,283,2003.0,6.0,3.0
2003-06-29,0.0408206881812353,0.0024405125076266,0.1044946676399321,0.4921875,7.152537046257252e-10,0.012824884724302,0.0045615671641791,0.03676457687791228,0.06184562198860233,0.0015383323476713055,0.21817491436102812,0.011855724993030036,0.49949949949949946,0.0081462865066296,283,2003.0,6.0,3.0
2003-07-06,0.0333404573626843,0.0036607687614399,0.1061737838650923,0.265625,7.128158937715136e-10,0.0143075303571693,0.0030317164179104,0.036144578313253,0.0647839813173031,0.00282728167985,0.0388071895424836,0.0040942139815054,0.4994994994994994,0.0081462865066296,283,2003.0,7.0,3.0
2003-07-13,0.0414618508228253,0.0152532031726662,0.1094387320806815,0.453125,8.663979775868532e-10,0.0136255133660503,0.0023041044776119,0.036144578313253,0.06253053816105499,0.0016976383952990468,0.23511790982478012,0.003281735159212612,0.4994994994994994,0.0081462865066296,283,2003.0,7.0,3.0
2003-07-20,0.0444539431502457,0.0018303843807199,0.1597422556594379,0.53515625,8.254427552360958e-10,0.0119352973445816,0.0039645522388059,0.036144578313253,0.06368875760207858,0.00162495891306557,0.2391503586722109,0.0022039457074850477,0.49949949949949934,0.008146286506629602,283,2003.0,7.0,3.0
2003-07-27,0.0440265013891857,0.0048810250152532,0.1763002073242117,0.5234375,7.201293263341487e-10,0.0133586371521342,0.003955223880597,0.03614457831325299,0.06407758457368731,0.0016008893985210392,0.24056536239840096,0.0018181456315396988,0.4994994994994994,0.008146286506629598,283,2003.0,7.0,3.0
2003-08-03,0.0333404573626843,0.0067114093959731,0.1686042579588943,0.47265625,6.616218658330668e-10,0.0141147864248965,0.0051305970149253,0.036144578313253,0.06278847599942276,0.0016942342233214579,0.21747676289055315,0.008104064296145923,0.4994994994994994,0.008445363097964361,283,2003.0,8.0,3.0
2003-08-10,0.0346227826458644,0.0018303843807199,0.1609083085935769,0.48046875,6.226168921656791e-10,0.0136255133660503,0.0022574626865671,0.036144578313253,0.0647839813173031,0.0055274945201562,0.0388071895424836,0.0093884561989693,0.49949949949949934,0.008444107300358411,283,2003.0,8.0,3.0
2003-08-17,0.0394315024577901,0.0018303843807199,0.1653393097433051,0.50390625,6.079900270404086e-10,0.0127062730736726,0.0066091417910447,0.036144578313253004,0.06266080918071525,0.001703518728334361,0.21768573590588627,0.008067959273967338,0.49949949949949957,0.008439234794100688,283,2003.0,8.0,3.0
2003-08-24,0.0416755717033553,0.0018303843807199,0.1639400462223383,0.4296875,5.096974933985912e-10,0.0145744065710854,0.0029757462686567,0.036144578313253,0.06279633069112489,0.0016935952319890929,0.21739003466962714,0.008111917906422532,0.4994994994994994,0.008445479188855624,283,2003.0,8.0,3.0
2003-08-31,0.0431716178670655,0.0018303843807199,0.1807312084739399,0.62890625,3.4470645478554037e-10,0.0143075303571693,0.0023320895522388,0.036144578313253004,0.06251672634055348,0.0017137424097795333,0.2187345658846513,0.007985306979767215,0.4994994994994994,0.00843920938174665,283,2003.0,8.0,3.0
2003-09-07,0.046591151955546,0.0018303843807199,0.1714027850008279,0.64453125,2.81323372576035e-10,0.0114163713730781,0.0020242537313432,0.036144578313253,0.0647839813173031,0.0037802979764287,0.0388071895424836,0.0082119579284218,0.5176487528821989,0.007388854497355849,283,2003.0,9.0,4.0
2003-09-14,0.0429578969865355,0.0036607687614399,0.1611415191804047,0.6015625,2.471940206170706e-10,0.0125580085103859,0.0024253731343283,0.03930284380207234,0.06097097141641762,0.001904147186517381,0.25440182481034934,0.008076475620547866,0.5173722426655099,0.007399055882680521,283,2003.0,9.0,4.0
2003-09-21,0.046377431075016,0.0140329469188529,0.1802647873002842,0.76953125,2.1794029036652978e-10,0.0106009162750011,0.0005317164179104,0.036144578313253,0.0611545084205845,0.0018908206174549948,0.2553319158881063,0.00808741238664547,0.5179086935899698,0.00737661601733392,283,2003.0,9.0,4.0
2003-09-28,0.0478734772387262,0.0024405125076266,0.1779326814320062,0.8203125,1.204278561980601e-10,0.0142185716191972,0.0011567164179104,0.03775533754550145,0.06096822506042381,0.0019024561692215093,0.25481783771831557,0.008047482105348884,0.5177178559125288,0.0073842096683586315,283,2003.0,9.0,4.0
2003-10-05,0.0423167343449455,0.0018303843807199,0.20615116243817,0.921875,9.604974765594268e-11,0.0170504247779738,0.0012593283582089,0.036144578313253,0.0647839813173031,0.0034626258775691,0.0388071895424836,0.0064472105226005,0.5304931359573798,0.007023378245299619,283,2003.0,10.0,4.0
2003-10-12,0.0374011540927548,0.0018303843807199,0.224808009384394,0.62109375,8.14228825306722e-11,0.015327861338539736,0.0039085820895522,0.03751439618173945,0.06068734496742372,0.0018817880852781712,0.2829810235794657,0.007216473745349936,0.5299693662805176,0.007051387038679412,283,2003.0,10.0,4.0
2003-10-19,0.0453088266723658,0.0018303843807199,0.1961231072045746,0.87890625,6.435820655118999e-11,0.0155084733197918,0.0013152985074626,0.036144578313253,0.06056745251161912,0.0018916481354620653,0.27985148566761847,0.007189616813175913,0.5306727224285164,0.007018577800895568,283,2003.0,10.0,4.0
2003-10-26,0.0406069673007052,0.0018303843807199,0.203819056569892,0.84375,5.216915228013131e-11,0.014729452203855426,0.0013246268656716,0.0375664117122433,0.06058565270638092,0.0018896185183081523,0.28108455040747005,0.0071953135444852885,0.5303549408876812,0.007035996012802853,283,2003.0,10.0,4.0
2003-11-02,0.0427441761060055,0.0018303843807199,0.2087164788932758,0.56640625,1.5065671079028567e-10,0.0165611517191276,0.0024253731343283,0.036144578313253,0.05555899308106223,0.0016652669450017117,0.2791455248996313,0.006069842551771507,0.5495351908402063,0.006659569152497103,283,2003.0,11.0,4.0
2003-11-09,0.0421030134644154,0.0018303843807199,0.1772330496715229,0.8359375,1.6918407328229492e-10,0.0132251990451762,0.0022108208955223,0.036144578313253,0.0647839813173031,0.0034626258775691,0.0388071895424836,0.007623708793148,0.5995995995995996,0.006659169214014846,283,2003.0,11.0,4.0
2003-11-16,0.039110921136995,0.0018303843807199,0.3463107251216776,1.0,1.5943282986544794e-10,0.0079469805921686,0.0038246268656716,0.036144578313253,0.056763059131492086,0.0016492561529217378,0.2718399024782793,0.0059654715769015395,0.556771580742044,0.006658561935126906,283,2003.0,11.0,4.0
2003-11-23,0.0363325496901046,0.0018303843807199,0.3780273649302583,0.78515625,1.5455720815702444e-10,0.0123949174907705,0.0017817164179104,0.036144578313253,0.05762937895662907,0.001640256974791365,0.2671158323638648,0.005901934275847703,0.5619694448687884,0.006650057540418047,283,2003.0,11.0,4.0
2003-11-30,0.0371874332122248,0.0018303843807199,0.400415581265727,0.953125,1.0092536936436611e-10,0.0105860898186724,0.0015951492537313,0.036144578313253,0.057502401460008117,0.001641033567756502,0.2675673074919085,0.005906289199062702,0.5613607345490035,0.006645817656957602,283,2003.0,11.0,4.0
2003-12-07,0.0397520837785851,0.0018303843807199,0.3393144075168436,0.81640625,3.120397893391031e-11,0.012358674043344214,0.0016008930689446826,0.036144578313253,0.0647839813173031,0.0021919374821309,0.0388071895424836,0.0140944492811595,0.4384552494385754,0.005836422731166262,283,2003.0,12.0,1.0
2003-12-14,0.039110921136995,0.0018303843807199,0.4160406905831896,0.69921875,1.4626865125270467e-11,0.0129286699186027,0.0032555970149253,0.03958412039658223,0.056511845523248797,0.0017858339434322426,0.293843467639683,0.006393924286374261,0.4404527114225038,0.005921159089275906,283,2003.0,12.0,1.0
2003-12-21,0.0410344090617653,0.0042708968883465,0.3638015191337626,0.65625,3.4592536021264624e-10,0.0142111583910329,0.0063526119402985,0.036144578313253,0.055731518269722016,0.0017956666820489176,0.29480470374144785,0.006461139960382183,0.4389637644364258,0.005863985791552532,283,2003.0,12.0,1.0
2003-12-28,0.0301346441547339,0.0051860890787065,0.7105856617467007,0.552734375,1.3335800496879916e-08,0.013529141399914,0.0023507462686567,0.036144578313253,0.0647836973300791,0.0015566011755508648,0.28390556935414857,0.005858979717065955,0.44066213168175544,0.005926594468919908,283,2003.0,12.0,1.0
2004-01-04,0.0335541782432143,0.1021964612568639,0.1005067666051768,0.5625,7.593769938233169e-05,0.0083472949130428,0.013852611940253197,0.0481927710843373,0.0706517914963233,0.0029117960532516803,0.19086255338640182,0.021632390016996364,0.6192215480302323,0.008816925371261653,283,2004.0,1.0,1.0
2004-01-11,0.0427441761060055,0.0140329469188529,0.2280729575999832,0.6796875,8.775031811521294e-07,0.008100828466742177,0.003460048720405385,0.046364544043011366,0.07071491105521273,0.0029102299447300475,0.19144049506837613,0.02160580899304609,0.6192802220911142,0.008818791798272484,283,2004.0,1.0,1.0
2004-01-18,0.0378285958538149,0.0353874313605857,0.2272567205460859,0.7109375,2.4572046146813384e-06,0.0076059720966091,0.016482860506383614,0.0481927710843373,0.07071079155192332,0.0029100173938553285,0.1914711788254866,0.021604190918249423,0.6194374527303161,0.008843412521859247,283,2004.0,1.0,1.0
2004-01-25,0.0480871981192562,0.0061012812690665,0.2649202303187755,0.60546875,2.46573695267108e-06,0.0069091286491615,0.014723033974295184,0.0481927710843373,0.07074325023525561,0.0029104412830193104,0.19180735545792446,0.021609638847566205,0.6195772483492374,0.00884229633425377,283,2004.0,1.0,1.0
2004-02-01,0.0319512716392391,0.024405125076266,0.0756698391080161,0.6103515625,5.794665527824902e-05,0.00724272391655665,0.04246268656716415,0.0481927710843373,0.08270715281760456,0.004693739768912271,0.10363104666395025,0.017798503384515912,0.6592367450199424,0.008563274886016133,283,2004.0,2.0,1.0
2004-02-08,0.0417824321436204,0.0021354484441732,0.2662028885463284,0.7421875,1.172234513426329e-06,0.0056711195457173,0.0040578358208955,0.0481927710843373,0.1729014401245513,0.0079100352616029,0.0224673202614379,0.0176239440928021,1.0,0.0081462865066296,283,2004.0,2.0,1.0
2004-02-15,0.0271425518273135,0.010372178157413,0.1884271578392572,0.52734375,3.2519309531543663e-06,0.0077987160288819,0.0130597014925373,0.04745649115651403,0.08293023641058767,0.0047061361863581395,0.10345418602380343,0.017287582211694876,0.6600765636445897,0.00858575868556301,283,2004.0,2.0,1.0
2004-02-22,0.0319512716392391,0.024405125076266,0.0756698391080161,0.6103515625,5.794665527824902e-05,0.00724272391655665,0.04246268656716415,0.0481927710843373,0.08270715281760456,0.004693739768912271,0.10363104666395025,0.017798503384515912,0.6592367450199424,0.008563274886016133,283,2004.0,2.0,1.0
2004-02-29,0.0395383628980551,0.0024405125076266,0.1982220024860248,0.859375,1.023771832404834e-06,0.00647916141563,0.0062686567164179,0.0481927710843373,0.08322695635560357,0.004646428019562658,0.10318619081999482,0.017065849873030437,0.6604832142296995,0.008638204827845056,283,2004.0,2.0,1.0
2004-03-07,0.0408206881812353,0.0018303843807199,0.2530264903905577,0.71875,1.5942195722903815e-06,0.006568120153602,0.0022481343283582,0.04819277108433732,0.1282616370759302,0.00409868677856505,0.12039469207607466,0.009862180910698777,0.831085023033781,0.009248537753932558,283,2004.0,3.0,2.0
2004-03-14,0.0384697584954049,0.0036607687614399,0.2834604719715856,0.59375,9.584628796205011e-07,0.0068424095956825,0.0020102611940298,0.0481927710843373,0.1729014401245513,0.0063216747673051,0.0245098039215686,0.0058589613873267,1.0,0.0116127914030678,283,2004.0,3.0,2.0
2004-03-21,0.028531737550758635,0.0187105958918039,0.13642119697665792,0.6119791666666666,4.956058593976063e-05,0.007292145437652268,0.009317475124378067,0.0481927710843373,0.1729014401245513,0.0031449537787096,0.1531862745098039,0.0058589613873267,1.0,0.0098795389548487,283,2004.0,3.0,2.0
2004-03-28,0.0382560376148749,0.0036607687614399,0.2513940162827631,0.75390625,5.849658786467204e-07,0.0067756905422035,0.0058115671641791,0.0481927710843373,0.12645373334191173,0.004144104680452311,0.11647336276633934,0.010769257503899822,0.8185381015602095,0.009223613596578936,283,2004.0,3.0,2.0
2004-04-04,0.0401795255396451,0.0030506406345332,0.2651534409056033,0.69921875,4.5332409251928637e-07,0.005708185686539,0.0061007462686567,0.04819277108433729,0.08090219776920485,0.0027459910274409177,0.09934175252242772,0.009883429948153265,0.6558599171402264,0.008597730256407025,283,2004.0,4.0,2.0
2004-04-11,0.0401795255396451,0.0061012812690665,0.2835770772649995,0.6875,5.362096615624855e-07,0.0063012439396859,0.001231343283582,0.0481927710843373,0.1729014401245513,0.0079100352616029,0.02859477124183,0.0058589613873267,1.0,0.0861426466764884,283,2004.0,4.0,2.0
2004-04-18,0.0423167343449455,0.0018303843807199,0.2173452706059044,0.828125,4.630753359361332e-07,0.0060640206384272,0.0005410447761194,0.0481927710843373,0.08109142507536322,0.0027405215489611774,0.09974801565405376,0.009859704113915272,0.6577907794120523,0.008641436765451902,283,2004.0,4.0,2.0
2004-04-25,0.0371874332122248,0.0018303843807199,0.208483268306448,0.5546875,3.70438523476087e-07,0.0072649636010497,0.0013432835820895,0.048192771084337296,0.08101489523635785,0.00274660322592984,0.09926945725783343,0.009898847091048671,0.6561940209509266,0.008589272343822877,283,2004.0,4.0,2.0
2004-05-02,0.0418892925838854,0.0018303843807199,0.2101157424142426,0.49609375,3.9481663201820443e-07,0.007161178406749,0.0028078358208955,0.0481927710843373,0.05304305869665719,0.0025998220275555697,0.13189700035756,0.0088175933640737,0.5810536939580305,0.007096286438491441,283,2004.0,5.0,2.0
2004-05-09,0.0365462705706347,0.0036607687614399,0.2653866514924311,0.65625,3.363091715171226e-07,0.0076356250092665,0.001231343283582,0.047386255864278526,0.1729014401245513,0.0047333142730074,0.0183823529411764,0.0058589613873267,1.0,0.0081462865066296,283,2004.0,5.0,2.0
2004-05-16,0.0355845266082495,0.0018303843807199,0.2300552475880195,0.51171875,2.144186288065355e-07,0.0088217415155603,0.000195895522388,0.0481927710843373,0.05303627016041531,0.0026001043329733444,0.13196070807582022,0.008813870960811225,0.4372647843320339,0.007096948400924341,283,2004.0,5.0,2.0
2004-05-23,0.02823787134002985,0.0018303843807199,0.3263712199479007,0.498046875,2.4047066992294082e-05,0.008104511690660775,0.0005515391791044575,0.0481927710843373,0.05280246737508816,0.0026127204049268037,0.1326319879734022,0.008784764164011674,0.4397274209242886,0.0071323713922322235,283,2004.0,5.0,2.0
2004-05-30,0.0410344090617653,0.0018303843807199,0.2024197930489252,0.53125,1.5103554659703016e-07,0.0077987160288819,0.000615671641791,0.0481927710843373,0.05307287872518015,0.002597931630238188,0.1317230538185684,0.00882058554777346,0.581235834751749,0.007095078367814537,283,2004.0,5.0,2.0
2004-06-06,0.0444539431502457,0.0036607687614399,0.204985109504031,0.5390625,1.1203057292964233e-07,0.0099040728275534,0.002276119402985,0.044878516193563305,0.0431604895558534,0.0031449537787096,0.0183823529411764,0.5882256053083602,0.4994994994994994,0.0081462865066296,283,2004.0,6.0,3.0
2004-06-13,0.0380423167343449,0.0018303843807199,0.2208434294083214,0.26953125,1.1203057292964233e-07,0.0078283689415392,0.0,0.0481927710843373,0.047438603631533426,0.0027938438843235235,0.21752487482742386,0.006497762667634647,0.47021188993358803,0.006774391856637974,283,2004.0,6.0,3.0
2004-06-20,0.0331267364821543,0.0018303843807199,0.2719165479236095,0.412109375,7.546341011646618e-08,0.0074577075333224,0.0002518656716417,0.0481927710843373,0.04698011190768808,0.002831531116506624,0.2162940523293427,0.006426819550000081,0.4734931748843394,0.006978275002972224,283,2004.0,6.0,3.0
2004-06-27,0.0207309254114126,0.0018303843807199,0.5580659379613196,0.384765625,1.7088945361660217e-05,0.0074947736741441,0.0001305970149253,0.0481927710843373,0.04316069789860818,0.0031449366818645085,0.20879326511702806,0.005858992407649358,0.4994981576888298,0.00814622023239827,283,2004.0,6.0,3.0
2004-07-04,0.0380423167343449,0.0134228187919463,0.2763475490733377,0.390625,1.7053803343072414e-07,0.0088217415155603,0.0063619402985074,0.04532467054381499,0.05123485201685345,0.0025024931173427954,0.215688362929986,0.007388775429660637,0.4994994994994994,0.007107213862550849,283,2004.0,7.0,3.0
2004-07-11,0.0354776661679846,0.0018303843807199,0.3463107251216776,0.34765625,5.8398734136983975e-08,0.0084214271946861,0.0,0.04593448334730933,0.0431604895558534,0.0031449537787096,0.0163398692810457,0.0058589613873267,0.4994994994994994,0.0081462865066296,283,2004.0,7.0,3.0
2004-07-18,0.0341953408848044,0.0018303843807199,0.3768613119961193,0.37890625,1.4518138761172613e-08,0.0072353106883923,0.0002238805970149,0.0481927710843373,0.05114827106198733,0.002558208736724988,0.21234460765011198,0.006620282341135707,0.4994994994994995,0.007111335816364737,283,2004.0,7.0,3.0
2004-07-25,0.0247916221414832,0.0018303843807199,0.2432316457437902,0.5078125,1.9393760469596096e-08,0.0081248980681127,0.0009141791044776,0.044804710855705636,0.05135777955427183,0.0024930045466657817,0.21585160751038746,0.007372615174495923,0.49949949949949934,0.0070982256364270175,283,2004.0,7.0,3.0
2004-08-01,0.0303483650352639,0.0018303843807199,0.2322707481628836,0.484375,1.9393760469596096e-08,0.0077690631162245,0.0009981343283582,0.0481927710843373,0.052513799242433594,0.002457903428054258,0.1995079931687103,0.006896139075267754,0.49949949949949946,0.007251999108408405,283,2004.0,8.0,3.0
2004-08-08,0.0374011540927548,0.0018303843807199,0.2243415882107384,0.5078125,1.4518138761172613e-08,0.0080062864174833,0.0,0.046804207259184556,0.0431604895558534,0.0031449537787096,0.0204248366013071,0.0058589613873267,0.4994994994994994,0.0081462865066296,283,2004.0,8.0,3.0
2004-08-15,0.0326992947210942,0.010372178157413,0.2103489530010704,0.4375,1.4518138761172613e-08,0.0075614927276231,0.0,0.0481927710843373,0.05254294295667412,0.0024557626672156558,0.1995909071583962,0.0068961569086153935,0.4994994994994994,0.007249947555741473,283,2004.0,8.0,3.0
2004-08-22,0.0365462705706347,0.0018303843807199,0.2210766399951492,0.390625,2.426938217801958e-08,0.0078728483105253,9.328358208955224e-05,0.045767079990900524,0.052467279867586765,0.0024613205235928175,0.19954315782420462,0.006894542897543598,0.49949949949949934,0.008431960291564056,283,2004.0,8.0,3.0
2004-08-29,0.0331267364821542,0.0024405125076266,0.2868420254805887,0.2734375,2.565927565843986e-07,0.0085252123889869,0.0,0.0481927710843373,0.05250594661523704,0.0024584802452932626,0.19941695708826926,0.006927106290813,0.49949949949949934,0.007261866522588772,283,2004.0,8.0,3.0
2004-09-05,0.0277837144689035,0.0018303843807199,0.2012537401147862,0.60546875,1.538634071879158e-07,0.0075021869023084,0.0,0.04647608954607948,0.0431604895558534,0.0031449537787096,0.0204248366013071,0.0058589613873267,0.4994994994994994,0.0081462865066296,283,2004.0,9.0,4.0
2004-09-12,0.0416755717033553,0.0018303843807199,0.1772330496715229,0.89453125,4.09440084208279e-08,0.0104081723427283,0.000410447761194,0.0481927710843373,0.050409545228461444,0.0026426154279330406,0.2172340953729058,0.006785482586950239,0.444503987379253,0.007557889753017253,283,2004.0,9.0,4.0
2004-09-19,0.0400726650993802,0.0045759609517998,0.1768832337912811,0.611328125,1.1568728921095993e-07,0.0066274259789167,4.664179104477612e-05,0.0481927710843373,0.0495298642824421,0.0027038939521704043,0.21431133889815607,0.006676594773533229,0.4523144289585869,0.007653721266257109,283,2004.0,9.0,4.0
2004-09-26,0.023081855097242948,0.0018303843807199,0.6076231876622271,0.55078125,1.0977353550151381e-05,0.0084807330200008,4.664179104477612e-05,0.0481927710843373,0.0431604895558534,0.0031449537787096,0.196078431372549,0.0058589613873267,0.4994994994994994,0.0081462865066296,283,2004.0,9.0,4.0
2004-10-03,0.0410344090617653,0.0018303843807199,0.1872611049051182,0.7578125,1.0227932951279535e-07,0.0092220558364345,0.0,0.046526336092353064,0.045739207585365114,0.00212790870190295,0.24949619202011286,0.006376728461668939,0.5174632475526637,0.006998546736574799,283,2004.0,10.0,4.0
2004-10-10,0.0431716178670655,0.0018303843807199,0.1737348908691059,0.87890625,1.0227932951279535e-07,0.0069387815618189,0.0,0.046274828845265605,0.0431604895558534,0.0031449537787096,0.0224673202614379,0.0058589613873267,0.4994994994994994,0.0081462865066296,283,2004.0,10.0,4.0
