Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Caudal,Turbiedad,Sólidos Suspendidos Totales,Potencial rédox,Cobre total,Arsénico total,Cadmio total,Plomo total,Zinc total,Mercurio total,Hierro total,Selenio total,Manganeso total,Potasio total,Cromo Total,Sodio total
2019-10-27,8.39,2960.0,8.9,8.08,27.32,3.24,3.0,200.1,0.018,0.00973,0.0004,0.0002,0.02,0.0001,0.062,0.0147,0.1559,11.44,0.0449,473.7
2019-11-03,8.55,2920.0,11.0,7.52,20.92,2.12,3.0,185.5,0.0195,0.01185,3e-05,0.0002,0.03,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,8.443333333333333,2990.0,12.8,7.573333333333333,23.76,2.4433333333333334,3.0,179.70000000000002,0.0194666666666666,0.0116066666666666,3e-05,0.0002,0.0466666666666666,0.0001,0.062,0.0259,0.0873999999999999,11.443333333333332,0.0515333333333333,472.1333333333334
2019-11-17,8.4,1033.725,11.8,7.45,24.25,6.2,0.0,181.8,0.023,0.00622,0.0004,0.0002,0.11,0.0001,0.062,0.0169,0.1656,9.55,0.0296,279.1
2019-11-24,8.71,1776.0,12.3,5.355633333333333,38.5,3.22,3.0,180.1,0.0214,0.00954,3e-05,0.0002,0.01,0.0001,0.062,0.013,0.0802,7.74,0.0307,262.0
2019-12-01,8.59,2390.0,11.7,7.96,21.01,2.8,3.0,190.6,0.0182,0.00816,3e-05,0.0002,0.01,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,8.77,1499.0,13.9,9.09,37.5,45.9,50.0,177.3,0.0908,0.00868,0.00048,0.001,0.02,0.0001,0.896,0.0134,0.0934,7.63,0.0216,187.3
2019-12-15,8.7675,944.635,15.35,7.967499999999999,37.06,16.8,22.0,168.375,0.032625,0.00555125,0.00025125,0.0002,0.015,0.0001,0.192,0.0095625,0.03485,6.49,0.017075,159.6875
2019-12-22,9.0,1090.0,13.6,9.33,32.3,19.0,21.0,181.6,0.0462,0.00485,0.0003,0.0002,0.01,0.0001,0.406,0.0095,0.0984,5.47,0.012,127.0
2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,8.37,709.0,11.9,7.11,87.4,35.8,0.0,142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,8.86,624.0,11.4,8.25,30.0,8.98,0.0,201.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,8.53,535.0,12.2,7.52,106.6,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,8.72,494.0,13.4,8.2,36.4,4.09,0.0,189.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,8.05,331.0,11.0,6.81,266.1,65.7,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,8.14,261.0,12.7,6.59,379.9,0.0,0.0,159.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,8.31,367.0,12.0,7.32,198.3,0.0,0.0,228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,8.22,286.0,12.6,6.79,384.6,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,8.51,293.0,11.7,7.49,125.3,0.0,0.0,207.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,8.37,431.0,12.7,7.5,219.4,0.0,0.0,154.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.0025,0.0001,0.0007,0.008,5e-05,0.131,0.0006,0.0274,2.44,0.0007,25.17
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0013,0.0001,0.0005,0.008,5e-05,0.137,0.001,0.0139,1.95,0.0007,19.37
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0014,0.0001,0.0012,0.013,5e-05,0.101,0.1323,0.0996,19.9,0.0007,115.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0018,0.0001,0.0004,0.008,5e-05,0.253,0.0015,0.0202,2.65,0.0007,25.96
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.002,0.0001,0.0002,0.008,5e-05,0.099,0.0032,0.0111,3.42,0.0007,53.06
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0021,0.0001,0.0011,0.008,5e-05,0.093,0.0022,0.0085,3.28,0.0007,54.82
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,8.573333333333332,1422.6666666666667,7.366666666666667,9.14,0.0,0.0,0.0,0.0,0.0102333333333333,0.0045666666666666,0.0001,0.0002666666666666,0.008,5e-05,0.0316666666666666,0.0007333333333333,0.0053333333333333,7.06,0.0007,193.26666666666665
2020-06-28,8.315000000000001,1518.0,5.85,9.215,0.0,0.0,0.0,0.0,0.0121,0.0038,0.0001,0.0002,0.009,5e-05,0.0419999999999999,0.0034,0.05135,10.97,0.0007,178.4
2020-07-05,8.32,1369.0,3.5,9.58,0.0,0.0,0.0,0.0,0.0084,0.0025,0.0001,0.0002,0.008,5e-05,0.079,0.0006,0.0053,7.87,0.0007,163.4
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,8.35,1743.0,4.0,9.57,26.55,0.0,0.0,139.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,8.18,1492.0,4.6,8.74,10.24,0.0,0.0,150.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,7.89,1262.0,4.4,7.08,6.39,0.0,0.0,165.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,8.35,998.0,11.4,7.69,7.12,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,8.29,1531.0,10.3,8.65,6.99,0.0,0.0,137.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,8.04,1275.0,7.6,7.23,5.7,0.0,0.0,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,8.52,1259.0,14.2,8.65,10.44,0.0,0.0,190.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,9.01,1249.0,20.4,7.83,2.12,0.0,0.0,196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,7.79,1754.0,16.4,6.56,7.81,0.0,0.0,222.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,8.14,1864.0,12.4,6.93,8.91,0.0,0.0,247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,8.74,1708.0,17.0,9.04,12.45,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,8.69,1479.0,13.2,9.0,10.24,0.0,0.0,143.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,8.96,1649.0,15.1,9.74,8.55,0.8,0.0,152.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,8.2,1609.0,14.7,6.9,7.26,0.0,0.0,203.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,8.12,1625.0,8.0,7.11,12.1,0.0,0.0,203.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,8.13,1908.0,10.9,7.17,6.66,0.0,0.0,180.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,8.5,1485.0,15.3,8.8,13.26,0.0,0.0,220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,9.08,1407.0,22.4,5.73,24.25,0.0,0.0,109.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,8.42,875.0,10.2,7.61,21.6,0.0,0.0,183.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,8.48,549.0,10.5,7.21,132.3,54.5,0.0,187.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,8.6,569.0,12.3,8.06,195.5,48.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,8.24,329.0,11.6,7.13,502.0,146.0,0.0,197.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,8.31,327.0,11.1,7.6,84.5,15.6,10.0,205.7,0.0395,0.001,0.0001,0.0008,0.008,5e-05,0.394,0.0013,0.0322,2.44,0.0012,14.58
2021-02-07,8.4,343.5,12.3,6.9350000000000005,394.4,282.4,30.0,199.45,0.1058,0.0015,0.0001,0.0016,0.013,5e-05,1.104,0.0027,0.0404,2.97,0.0016,15.73
2021-02-14,8.28,302.0,18.4,6.44,161.8,21.4,0.0,186.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,8.54,396.0,17.4,5.54,163.8,6.14,0.0,242.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,8.81,395.0,11.6,7.64,26.2,1.89,0.0,188.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,8.899999999999999,373.5,13.75,8.945,38.965,1.9,3.0,177.85000000000002,0.0212,0.0011,0.0001,0.0002,0.008,5e-05,0.099,0.0006,0.0079,2.16,0.0007,18.14
2021-03-14,9.31,446.0,16.3,6.56,17.7,1.04,0.0,142.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,8.74,417.0,12.8,7.88,34.3,2.03,0.0,173.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,8.95,391.0,16.0,7.015000000000001,97.5,8.83,5.0,150.7,0.0356,0.0012,0.0001,0.0004,0.008,5e-05,0.167,0.0016,0.0095,2.82,0.0012,18.05
2021-04-04,8.42,261.0,13.2,6.97,251.2,25.8,0.0,250.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,8.04,274.0,10.7,6.84,714.7,45.9,0.0,230.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,8.62,260.0,12.5,8.44,189.6,8.84,0.0,214.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,8.68,268.5,11.95,8.07,85.8,2.645,3.0,214.4,0.0189,0.0007,0.0001,0.0002,0.008,5e-05,0.136,0.0006,0.006,1.52,0.0007,10.04
2021-05-02,8.745000000000001,328.0,10.5,8.78,30.225,1.1949999999999998,3.0,191.2,0.0164,0.0007,0.0001,0.0002,0.008,5e-05,0.056,0.0006,0.0053,2.17,0.0007,16.0
2021-05-09,8.66,384.0,9.9,8.7,21.5,0.91,0.0,223.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,9.34,390.0,17.9,6.93,20.7,0.75,0.0,160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,8.97,835.0,13.2,8.26,26.3,0.8,0.0,229.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,8.28,778.0,6.4,7.07,29.4,1.31,0.0,178.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,8.72,1135.0,9.6,8.53,24.84,0.68,0.0,231.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,8.495000000000001,1324.0,6.2,8.219999999999999,26.6,0.47,3.0,168.85,0.0123,0.0038,0.0001,0.0002,0.008,5e-05,0.03,0.0006,0.0059,5.61,0.0007,180.9
2021-06-27,8.38,1322.0,6.8,8.54,21.78,0.6,0.0,130.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,8.385,1508.0,5.7,7.970000000000001,19.84,0.555,0.0,154.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,8.29,1639.0,4.5,8.37,22.3,0.5,0.0,172.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,8.33,1848.0,5.5,7.47,19.59,2.3,0.0,164.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,8.24,1860.0,6.15,7.85,21.55,0.76,3.0,168.1,0.0098,0.0045,0.0001,0.0002,0.008,5e-05,0.033,0.0006,0.0069,7.06,0.0007,241.7
2021-08-01,8.379999999999999,2055.0,9.1,7.615,22.275,0.51,0.0,198.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,8.415,2140.0,7.05,8.535,22.0,0.4399999999999999,3.0,181.95,0.0088,0.0052,0.0001,0.0002,0.02,5e-05,0.016,0.0006,0.0077,8.36,0.0007,293.0
2021-08-15,8.28,2190.0,5.7,8.27,19.45,0.35,0.0,182.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,8.510000000000002,2235.0,12.5,7.915000000000001,23.1,0.41,0.0,193.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,8.43,2405.0,11.15,8.125,23.4,0.345,3.0,199.05,0.0082,0.0036,0.0001,0.0002,0.008,5e-05,0.019,0.0006,0.0129,9.78,0.0007,324.8
2021-09-12,8.45,2540.0,13.9,7.23,53.5,0.7,0.0,216.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,8.67,2480.0,17.3,8.51,55.0,0.94,0.0,224.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-26,8.88,2150.0,19.4,6.76,25.41,0.54,0.0,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,8.3,2200.0,13.6,6.85,23.71,0.38,0.0,144.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-17,8.873333333333333,1904.6666666666667,17.099999999999998,7.666666666666667,21.52,0.82,3.0,173.83333333333334,0.0155,0.003,0.0001,0.0004,0.011,5e-05,0.034,0.0017,0.0124,8.13,0.0007,235.6
2021-10-24,8.68,1959.0,14.3,8.52,21.9,0.98,0.0,102.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,8.433333333333332,2580.0,12.033333333333331,7.63,19.316666666666663,1.4800000000000002,3.0,174.66666666666666,0.0163,0.0042,0.0001,0.0002,0.008,5e-05,0.078,0.0006,0.018,10.08,0.0007,361.7
2021-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21,8.5,2800.0,11.3,7.62,18.52,0.48,0.0,179.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10,9.13,357.0,19.7,7.16,0.0,1.06,3.0,0.0,0.0179,0.0017,0.0001,0.0002,0.008,5e-05,0.037,0.0006,0.0097,2.2,0.0007,16.53
2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
