Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Caudal,Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Zinc total,Cobre total,Plomo total,Arsénico total,Cadmio total,Mercurio total,Hierro total,Cromo Total,Niquel total,Manganeso total,Potencial rédox
2006-10-22,8.3,3.0,1650.0,3440.0,20.2,7.8,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-29,8.37,3.0,1540.0,3340.0,19.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-05,8.52,3.0,2155.0,3050.0,19.2,8.5,0.35,0.005,0.01,0.0014,0.00527,0.019,0.0005,5e-05,0.03,0.005,0.005,0.0184,0.0
2006-11-12,8.65,6.0,2165.0,2630.0,18.3,6.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-19,8.18,3.0,2150.0,1586.0,16.2,5.5,0.57,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-26,7.86,3.0,2110.0,2430.0,11.7,4.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-03,8.66,3.0,2045.0,2270.0,18.9,8.86,0.34,0.005,0.01,0.0014,0.0059,0.017,0.0004,5e-05,0.025,0.0005,0.0005,0.0093,0.0
2006-12-10,8.12,3.0,2305.0,2600.0,18.7,8.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-17,8.5,3.0,2310.0,2460.0,19.4,7.0,0.46,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-24,8.1,3.0,2420.0,2850.0,20.4,6.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07,8.52,13.0,25300.0,579.0,17.1,5.8,5.58,0.005,0.0062,0.0028,0.0022,0.0081,6.9e-05,5e-05,0.22,0.0005,0.0012,0.034,0.0
2007-01-14,7.76,386.0,21100.0,304.0,14.3,4.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-21,8.04,288.0,32100.0,232.0,12.1,2.7,159.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-28,8.67,4.0,28300.0,525.0,18.6,2.2,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-04,8.5,3.0,17572.0,910.0,19.6,5.16,1.28,0.005,0.0043,0.003,0.013,0.009,0.0005,5e-05,0.075,0.0005,0.006,0.019,0.0
2007-02-11,8.48,3.0,15676.0,757.0,20.5,5.2,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-18,7.3,22.0,25243.0,3020.0,14.7,5.8,11.2,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-25,8.12,3.0,20540.0,561.0,16.5,6.85,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-04,7.7,1584.0,37730.0,156.0,14.3,7.0,187.0,0.005,0.16,0.13,0.066,0.029,0.0026,5e-05,45.0,0.024,0.026,1.5,0.0
2007-03-11,7.85,96.0,42300.0,214.0,12.5,6.21,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-18,7.7,6.0,41521.0,342.0,16.5,5.7,2.79,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-25,7.61,119.0,38000.0,197.0,14.1,5.36,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,7.92,7.0,35454.0,367.0,15.0,4.9,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-08,8.23,29.0,29938.0,272.0,12.3,7.12,7.33,0.005,0.053,0.0039,0.0045,0.0042,1e-05,5e-05,0.65,0.0032,0.0019,0.043,0.0
2007-04-15,7.83,3.0,20030.0,475.0,21.0,5.07,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-22,8.26,3.0,14320.0,534.0,17.5,6.7,0.8,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-29,8.27,3.0,4100.0,517.0,18.3,6.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-06,8.48,3.0,6100.0,398.0,14.3,6.6,1.2,0.005,0.00143,0.00198,0.00697,0.00802,3.81e-05,5e-05,0.011,5e-05,5e-05,0.00882,0.0
2007-05-13,8.2,3.0,5900.0,421.0,14.3,6.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-20,8.07,3.0,6536.0,652.0,11.1,5.1,0.59,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-27,8.04,3.0,6473.0,781.0,15.4,6.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-03,8.2,5.0,6433.0,1055.0,15.5,6.1,0.44,0.005,0.013,0.005,0.01,0.02,0.005,0.0005,0.04,0.01,0.002,0.01,0.0
2007-06-10,8.1,3.0,6315.0,1112.0,12.0,5.8,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-17,8.16,3.0,5528.0,1354.0,14.3,5.2,0.39,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-24,7.93,3.0,5185.0,1405.0,14.3,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-01,7.9,3.0,4343.0,1449.0,20.3,6.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-08,8.08,3.0,4830.0,1395.0,16.8,6.2,0.76,0.005,0.0124,0.00142,0.00449,0.016,0.00036,5e-05,0.032,0.0025,0.0025,0.0123,0.0
2007-07-15,8.24,3.0,4100.0,1340.0,14.0,5.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-22,7.9,3.0,3800.0,1400.0,10.0,6.0,0.42,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-29,8.11,3.0,3890.0,1600.0,13.0,5.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-05,8.12,3.0,3850.0,1800.0,12.9,5.9,0.66,0.005,0.01,0.0017,0.00176,0.0169,0.0005,5e-05,0.03,0.005,0.005,0.0123,0.0
2007-08-12,8.2,3.0,3500.0,1880.0,11.2,6.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-19,8.45,3.0,3100.0,1510.0,15.3,5.3,0.39,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-26,8.43,3.0,2770.0,1460.0,16.2,5.8,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-02,8.31,3.0,2600.0,1520.0,17.1,5.2,0.33,0.005,0.014,0.0023,0.00746,0.0172,0.00071,5e-05,0.03,0.005,0.005,0.0151,0.0
2007-09-09,8.45,3.0,2510.0,3340.0,16.9,6.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-16,8.2,3.0,2250.0,3410.0,15.0,4.92,0.26,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-23,8.22,3.0,3200.0,3400.0,21.8,6.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-30,8.18,3.0,2600.0,3230.0,18.8,5.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-07,8.12,3.0,2100.0,3000.0,18.0,5.1,0.4,0.005,0.005,0.00209,0.00183,0.0202,0.00025,5e-05,0.04,0.0025,0.0025,0.0376,0.0
2007-10-14,8.15,3.0,1800.0,3160.0,17.9,6.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-21,8.1,3.0,1750.0,3430.0,17.2,5.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-28,8.2,3.0,1810.0,3520.0,19.6,5.05,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-04,8.2,3.0,3898.0,2120.0,13.7,6.63,0.54,0.005,0.005,0.00228,0.00193,0.016,0.00025,5e-05,0.032,0.0025,0.0025,0.0301,0.0
2007-11-11,8.62,3.0,2100.0,3000.0,21.2,7.44,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-18,7.92,3.0,1695.0,3570.0,15.1,6.54,0.36,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-25,8.59,3.0,1600.0,2750.0,16.4,7.48,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-02,8.54,3.0,1540.0,2300.0,20.9,6.51,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-09,8.04,3.0,3000.0,2910.0,17.1,6.68,0.32,0.005,0.01,0.001,0.001952,0.01803,0.0005,0.0,0.03,0.005,0.005,0.0222,0.0
2007-12-16,8.55,3.0,1900.0,3120.0,18.5,8.44,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-23,8.34,8.0,1800.0,1646.0,15.8,7.28,2.26,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-30,8.7,3.0,1780.0,1606.0,21.0,8.36,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-06,8.38,7.0,3629.0,1262.0,14.3,7.61,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-13,8.41,196.0,4790.0,664.0,17.3,7.1,3.22,0.005,0.0172,0.00274,0.002292,0.00896,0.0001,5e-05,0.279,0.001,0.001,0.040662,0.0
2008-01-20,8.3,89.0,13000.0,467.0,15.0,7.01,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-27,7.85,256.0,18897.0,466.0,16.3,6.26,62.5,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-03,8.19,112.0,14310.0,260.0,15.2,6.68,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-10,8.51,5.0,16313.0,440.0,13.3,7.45,2.86,0.005,0.0036,0.00191,0.004403,0.00665,5e-05,0.0,0.196,0.0005,0.0005,0.018849,0.0
2008-02-17,8.44,3.0,9353.0,653.0,13.1,7.7,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-24,8.43,3.0,6690.0,881.0,14.9,4.61,0.72,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-02,8.15,77.0,7300.0,374.0,17.1,5.3,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-09,8.43,121.5,22000.0,318.0,10.9,5.48,8.91,0.005,0.0072,0.00525,0.001437,0.00553,5e-05,5e-05,1.113,0.0009,0.00107,0.053872,0.0
2008-03-16,8.31,90.0,11800.0,231.0,14.8,5.9,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-23,8.51,3.0,12100.0,457.0,11.9,6.0,1.24,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-30,8.57,3.0,9100.0,650.0,15.9,6.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-06,8.62,239.0,8780.0,770.0,14.5,5.12,0.4,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-13,8.3,3.0,9480.0,1100.0,16.3,6.98,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-20,8.04,3.0,3300.0,1431.0,14.0,5.8,1.2,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-27,7.58,3.0,3800.0,770.0,16.2,6.5,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-04,7.56,3.0,3600.0,2180.0,18.1,6.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-11,7.46,759.5,2260.0,2350.0,14.7,6.2,0.42,0.005,0.005,0.00148,0.001731,0.01364,0.00025,5e-05,0.06,0.0025,0.0025,0.015939,0.0
2008-05-18,7.53,3.0,2210.0,2420.0,12.1,5.6,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-25,7.47,3.0,2100.0,2440.0,15.8,7.2,0.78,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,8.049999999999999,529.3333333333334,2422.6666666666665,2770.0,12.1,6.233333333333333,0.5666666666666668,0.005,0.0137,0.00288,0.002911,0.01431,0.0005,5e-05,0.06,0.005,0.005,0.017174,0.0
2008-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-15,8.63,3.0,2480.0,2600.0,13.6,5.4,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-22,8.73,3.0,2150.0,2600.0,18.6,5.3,0.36,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-29,8.5,3.0,2320.0,3000.0,13.3,6.78,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-06,8.59,865.5,2095.0,2780.0,12.8,6.8,0.49,0.005,0.0027,0.00121,0.000536,0.01858,0.0001,5e-05,0.032,0.001,0.001,0.020451,0.0
2008-07-13,8.41,3.0,2952.0,2650.0,10.1,8.57,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-20,8.19,3.0,2620.0,2590.0,13.1,7.37,0.28,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-27,8.73,3.0,2180.0,3110.0,14.2,7.38,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-03,8.74,920.0,2150.0,3310.0,13.1,7.01,0.34,0.005,0.01,0.00226,0.007535,0.01876,0.0005,5e-05,0.06,0.005,0.005,0.014402,0.0
2008-08-10,8.59,3.0,2210.0,3180.0,20.4,8.22,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-17,8.46,3.0,2080.0,3340.0,19.6,7.28,0.4,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-24,8.76,3.0,1930.0,3490.0,17.5,10.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-31,8.73,0.0,1740.0,3510.0,17.8,8.98,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-07,8.45,1130.5,1950.0,3580.0,17.8,8.08,0.44,0.005,0.02,0.00235,0.001,0.02009,0.001,5e-05,0.06,0.01,0.01,0.026423,0.0
2008-09-14,7.98,3.0,1820.0,3640.0,19.0,7.05,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-21,8.55,3.0,1780.0,3170.0,18.0,8.86,0.64,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-28,8.53,3.0,1800.0,3280.0,17.5,7.84,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-05,8.1,1058.5,1840.0,3660.0,17.4,6.53,0.71,0.005,0.0298,0.00703,0.001,0.02082,0.001,5e-05,0.06,0.01,0.01,0.084982,0.0
2008-10-12,8.47,6.0,2040.0,3940.0,15.7,7.25,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-19,8.26,3.0,2080.0,3560.0,18.5,6.51,0.67,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-26,8.34,9.0,1680.0,3750.0,10.5,7.5,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-09,9.01,693.5,2050.0,2480.0,14.9,7.97,1.83,0.005,0.01,0.00276,0.0005,0.01758,0.0005,5e-05,0.118,0.005,0.005,0.091667,0.0
2008-11-16,7.58,4.0,1821.0,3300.0,15.1,7.68,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-23,8.07,3.0,1860.0,3030.0,17.5,7.63,1.06,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-30,8.84,3.0,1820.0,3450.0,20.0,7.76,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-07,9.01,1168.0,1810.0,3750.0,18.8,9.99,1.79,0.005,0.0213,0.00373,0.002023,0.01646,0.001,5e-05,0.096,0.01,0.01,0.020865,0.0
2008-12-14,8.86,0.0,1800.0,3410.0,18.4,10.7,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-21,8.4,0.0,1780.0,2800.0,16.1,8.41,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-28,8.75,3.0,4100.0,1859.0,14.3,7.87,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-04,8.29,218.5,9200.0,599.0,13.1,7.18,26.6,0.005,0.0086,0.00707,0.002326,0.00652,0.0001,5e-05,1.672,0.00141,0.00381,0.10662,0.0
2009-01-11,8.82,3.0,9300.0,1062.0,15.7,8.8,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-18,9.3,3.0,3400.0,1044.0,15.7,7.66,1.62,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-25,8.85,3.0,6800.0,887.0,15.5,7.43,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,8.54,3.0,7300.0,829.0,14.9,7.59,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-08,8.03,301.0,9800.0,975.0,16.4,7.87,4.06,0.005,0.005,0.00124,0.00025,0.00851,0.00025,5e-05,0.03,0.0025,0.0025,0.008441,0.0
2009-02-15,7.96,61.0,22820.0,556.0,18.2,7.04,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-22,8.51,3.0,24800.0,521.0,18.7,6.38,3.23,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,8.43,5.0,26700.0,481.0,16.7,7.03,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-08,7.97,114.0,28200.0,265.0,14.8,6.89,50.2,0.005,0.0103,0.00587,0.002289,0.00464,5e-05,5e-05,1.96,0.00137,0.00211,0.099699,0.0
2009-03-15,8.19,4.0,23600.0,492.0,17.5,6.57,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-22,7.87,3.0,12600.0,632.0,17.3,7.21,2.29,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-29,7.94,42.0,15300.0,282.0,15.6,6.63,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-05,8.18,197.5,11300.0,581.0,16.3,7.45,0.68,0.005,0.002,0.00177,0.000426,0.00655,0.0001,5e-05,0.03,0.001,0.001,0.01107,0.0
2009-04-12,8.88,3.0,11800.0,849.0,16.1,8.54,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-19,8.98,3.0,11200.0,476.0,15.0,6.81,1.55,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-26,8.68,3.0,11100.0,685.0,15.2,7.34,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-03,8.92,3.0,10500.0,989.0,16.5,7.12,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-10,9.03,344.0,10300.0,1245.0,15.9,8.42,0.65,0.005,0.005,0.00094,0.00025,0.0088,0.00025,0.00019,0.044,0.0025,0.0025,0.012051,0.0
2009-05-17,8.89,4.0,8473.0,1415.0,13.0,6.88,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-24,8.66,3.0,7800.0,1604.0,15.1,9.8,1.23,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-31,8.28,3.0,4560.0,1947.0,14.6,10.4,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-07,7.17,722.5,4410.0,2330.0,12.1,9.3,1.25,0.005,0.01,0.00269,0.00092,0.01023,0.0005,5e-05,0.045,0.005,0.005,0.020798,0.0
2009-06-14,8.94,3.0,3000.0,2710.0,13.0,12.2,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-21,8.9,5.0,3100.0,2910.0,13.4,11.0,1.05,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-28,8.15,3.0,2780.0,3120.0,11.0,7.72,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-05,8.35,3.0,2300.0,3060.0,9.1,8.44,69.0,0.005,0.01,0.00145,0.0005,0.01152,0.0005,0.0,0.041,0.005,0.005,0.062894,0.0
2009-07-12,7.69,3.0,2140.0,3170.0,10.6,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-19,8.53,3.0,2000.0,3330.0,10.7,7.48,0.71,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-26,8.68,3.0,1580.0,3410.0,11.6,6.96,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-09,8.65,2.0,1500.0,3440.0,15.3,7.38,1.0,0.001,0.011946,0.0002,0.0001,0.011638,0.0001,0.0001,0.06032,0.0001,0.0001,0.08164,0.0
2009-08-16,8.46,2.0,1480.0,3480.0,14.9,6.79,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-23,8.34,2.0,1280.0,3590.0,12.0,6.88,1.34,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-30,8.36,1493.5,1243.5,3890.0,17.2,7.550000000000001,0.895,0.0,0.014,0.01,0.01,0.015,0.006,0.0002,0.051,0.004,0.001,0.055,168.1
2009-09-06,8.43,2.0,1460.0,3980.0,22.0,5.38,0.85,0.001,0.004964,0.002444,0.0003734,0.013588,0.0001,0.0001,0.08274,0.0001,0.0001,0.08194,0.0
2009-09-13,8.3,2.0,1450.0,3950.0,13.7,8.3,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-20,8.09,2.0,1440.0,3930.0,15.4,4.52,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-27,8.355,1550.5,1111.0,4110.0,18.75,7.88,1.6949999999999998,0.004,0.013,0.012,0.01,0.018,0.006,0.0002,0.106,0.004,0.001,0.048,122.5
2009-10-04,8.65,2.0,1420.0,4170.0,20.3,6.93,1.07,0.001,0.010748,0.002072,0.0001,0.016964,0.0001,0.0001,0.12636,0.0007694,0.0012224,0.1207641,0.0
2009-10-11,8.48,5.0,1400.0,3790.0,19.6,6.81,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-18,8.18,1626.0,1030.2,4320.0,16.5,6.015,0.945,0.001,0.012,0.01,0.01,0.015,0.006,0.0002,0.005,0.004,0.001,0.063,196.7
2009-10-25,8.32,2.0,1153.0,4260.0,16.0,6.69,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,8.53,43.0,1400.0,3650.0,18.2,5.91,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-08,8.254999999999999,8.0,1605.0,4128.5,18.545,8.325,2.63,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
