week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total
2003-01-05,0.0429578969865355,0.0085417937766931,0.186328262557807,0.8125,2.3782161300696822e-07,0.012869364093288,0.0058022388059701,0.036144578313253,0.0647839813173031,0.0199815750182661,0.0388071895424836,0.0117414527400644,0.5995995995995996,0.0064130340584106
2003-01-12,0.038683479375935,0.09993898718730929,0.165455915036719,0.6015625,1.2875819718042117e-06,0.0123356116654558,0.3058582089552238,0.007228915662650599,0.02328850062708122,0.05059563518536162,0.13106617647058783,0.11190851549448218,0.07467467467467467,0.0010399514689314001
2003-01-19,0.0416755717033553,0.0017083587553385997,0.1879607366656016,0.56640625,2.6581889554324842e-09,0.0124690497724138,0.0149253731343283,0.01686746987951806,0.008923582580114959,0.0027164141173480405,0.02863562091503264,0.055060119061624925,0.10590590590590587,0.0024265534275066604
2003-01-26,0.0417824321436204,0.008170835875533819,0.1649894938630634,0.5,2.114557134943265e-09,0.0124838762287425,0.0113805970149253,0.007228915662650599,0.0001729879340915,0.0041360907271514,0.04154411764705877,0.00727075931198376,0.0054054054054054005,0.0010399514689314001
2003-02-02,0.0371874332122248,0.03236119585112868,0.1399193557790749,0.51171875,8.907760861289707e-10,0.0123949174907705,0.0574626865671641,0.007228915662650599,0.0024521039657482992,0.016071349153403802,0.03157679738562088,0.008957857831948942,0.0024024024024023997,0.0008666262241095
2003-02-09,0.0396452233383201,0.0021354484441732397,0.1816640508212511,0.54296875,3.1481889371290438e-09,0.0146485388527288,0.0201026119402985,0.007228915662650599,0.00882238463867136,0.00544172305346418,0.05624999999999995,0.03391844513988561,0.10830830830830829,0.0024265534275066604
2003-02-16,0.0380423167343449,0.06833435021354478,0.192158527228502,0.5,4.547492367446584e-09,0.0086141711269589,0.0604477611940298,0.0,0.0011892920468796401,0.01572794561453664,0.04554738562091498,0.01963575613543844,0.007407407407407399,0.0010399514689314001
2003-02-23,0.0347296430861295,0.04531299572910306,0.1312905640664463,0.52734375,8.862417579401369e-09,0.0114311978294067,0.1375932835820895,0.007228915662650599,0.007972581412446441,0.02815400743352704,0.044321895424836576,0.02742593943386896,0.009209209209209198,0.0003466504896438
2003-03-02,0.0376148749732848,0.017718120805369098,0.1145926860495758,0.5625,5.215452541500603e-09,0.0114163713730781,0.0508395522388059,0.014457831325301198,0.0009384595424468201,0.008313796499253418,0.015236928104575118,0.026581801924751118,0.0024024024024024,0.0010399514689314001
2003-03-09,0.0365462705706347,0.02173276388041482,0.090945132545237,0.48828125,7.175452468286843e-09,0.0115942888490221,0.0763992537313432,0.014457831325301198,0.0045236344764951995,0.01813637663204036,0.0313929738562091,0.01385679663050888,0.007007007007006999,0.00043331311205474
2003-03-16,0.0375080145330198,0.0549115314215985,0.1161318759226393,0.58984375,4.318338147150681e-09,0.009726155351609379,0.0290578358208955,0.036144578313253,0.0001729879340915,0.00540836748308392,0.012663398692810402,0.00232946657568408,0.0034034034034034003,0.0010399514689314001
2003-03-23,0.0403932464201752,0.01005735204392918,0.1030720830602826,0.5234375,4.020925222936848e-09,0.0112236274408053,0.0212686567164179,0.007228915662650599,0.0013320070925052201,0.00821627116490354,0.012908496732026101,0.00462716769806344,0.0028028028028028,0.00090129127307388
2003-03-30,0.0403932464201752,0.0047101891397193195,0.1231281935274733,0.4921875,3.026298394418457e-09,0.011327412635106,0.0061007462686567,0.007228915662650599,0.00073303637071306,0.00550366911274178,0.03012663398692806,0.010022588766794458,0.0056056056056056,0.00031198544067942
2003-04-06,0.0369737123316948,0.00385600976205,0.1098818321956543,0.484375,3.0896814766279623e-09,0.0105416104496864,0.0089832089552238,0.014457831325301198,0.00077628335423596,0.0052226881413005005,0.02888071895424792,0.00650309419045148,0.009009009009009,0.00031198544067942
2003-04-13,0.0431716178670655,0.00617449664429528,0.1142661912280169,0.46875,1.851273562688397e-09,0.0104526517117143,0.0029197761194029,0.014457831325301198,0.00073303637071306,0.0060723021697003995,0.0313521241830065,0.00649309395515182,0.005605605605605599,0.00048531068550132
2003-04-20,0.039110921136995,0.00568639414276996,0.1030720830602826,0.40625,2.158437730319076e-09,0.0133734636084629,0.0048600746268656,0.0,0.00140552696449418,0.0081765621525461,0.027083333333333303,0.00811666156850744,0.0166166166166166,0.0006586359303232199
2003-04-27,0.0478734772387262,0.00574740695546062,0.096029123338083,0.44921875,7.969072040632058e-07,0.0130769344818894,0.0034328358208955,0.11566265060240961,0.0004757168187518,0.0056178722322818,0.03261846405228714,0.00229005388362074,0.009209209209209198,0.00072796602825198
2003-05-04,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-05-11,0.038683479375935,0.0027455765710799,0.1051243362243672,0.39453125,8.663979775868532e-10,0.014455794920456,0.0026119402985074,0.007228915662650599,0.00020758552090981998,0.0047879538740111995,0.01352124183006532,0.00813901503564784,0.0188188188188188,0.0026345437212929603
2003-05-18,0.0359051079290446,0.008369737644905359,0.1129368908830985,0.6640625,5.673648842793116e-07,0.0112977597224487,0.0035447761194029,0.0,0.0017134454871771802,0.0081984815273674,0.01901552287581696,0.006542506882514841,0.0028028028028027996,0.00107461651789578
2003-05-25,0.0344090617653344,0.028114704087858395,0.23290041674731862,0.44140625,2.375859742098001e-06,0.009654988361231739,0.06215858208955218,0.0216867469879518,0.00487393504303068,0.0183685949363067,0.047058823529411695,0.013265018000423479,0.010410410410410399,0.00041598058757256
2003-06-01,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-06-08,0.038683479375935,0.0024405125076266,0.0793079242625298,0.4453125,6.128656487488321e-10,0.0138182572983231,0.0030783582089552,0.506024096385542,0.0012109155386411,0.0045744782235776,0.03472222222222218,0.0052707122520529595,0.009009009009009,0.0003466504896438
2003-06-15,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-06-22,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-06-29,0.0380423167343449,0.00036607687614395996,0.2194441658873546,0.45703125,2.4728031912130975e-07,0.0021794890803149,0.0057835820895522,0.036144578313253,0.0647839813173031,0.0037802979764287,0.0388071895424836,0.041389209157862476,0.5995995995995996,0.0029465291619724
2003-07-06,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-07-13,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-07-20,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-07-27,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
2003-08-03,0.04071555382737686,0.009269610223589098,0.33451973331957846,0.4791437844669118,4.5323963352171305e-07,0.010383622898718229,0.010908648004218488,0.015374932566085228,0.0028741132058174887,0.006625486562132222,0.07739642251131212,0.009610347047843325,0.03394642505753615,0.0012292922691263808
