week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total
2003-01-05,0.0459499893139559,0.0042708968883465,0.1795651555398008,0.625,1.5977412338503756e-09,0.0110012305958752,0.0063246268656716,0.036144578313253,0.0647839813173031,0.0069570189650243,0.0388071895424836,0.0052707122520529,0.5995995995995996,0.0064130340584106
2003-01-12,0.0438127805086556,0.0018303843807199,0.1998544765938194,0.62109375,1.1686865235091095e-09,0.0112532803534627,0.0091884328358208,0.036144578313253,0.0278726808805085,0.00741764350837062,0.041278594771241364,0.0082119579284218,0.2258258258258258,0.004506456365369579
2003-01-19,0.0415687112630903,0.012202562538133,0.2000876871806472,0.626953125,2.938537203666834e-09,0.0125431820540572,0.0151119402985074,0.036144578313253,0.0647839813173031,0.0120397725467772,0.0388071895424836,0.0240946845808136,0.5195195195195195,0.0077996360169858
2003-01-26,0.0414618508228253,0.0048810250152532,0.1758337861505561,0.48828125,2.9653531230631637e-09,0.0126543804765223,0.011240671641791,0.014457831325301198,0.013233576958007098,0.00422472124273318,0.03100490196078428,0.005623661733217181,0.02002002002002,0.00097062137100264
2003-02-02,0.03900406069673,0.4600366076876144,0.1527459380546039,0.541015625,1.302766120490755e-09,0.0118537518347739,0.1315298507462686,0.036144578313253,0.0013839034727327001,0.00846596143460714,0.04575163398692804,0.006564860349655259,0.028828828828828822,0.0003466504896438
2003-02-09,0.0393246420175251,0.0390482001220256,0.1768832337912811,0.515625,3.372467535716524e-09,0.0153898616691624,0.0243470149253731,0.036144578313252976,0.0034662457293602998,0.0066078973283776,0.043464052287581656,0.0057648415256829,0.02920920920920918,0.00079729612618074
2003-02-16,0.0393246420175251,0.0109823062843197,0.2054515306776866,0.49609375,5.120377918186344e-09,0.0118240989221166,0.055410447761194,0.036144578313253,0.0647839813173031,0.050160424409924,0.0388071895424836,0.0652721240499776,0.2155955955955955,0.00519975734465718
2003-02-23,0.0352639452874545,0.024405125076266,0.1290750634915822,0.51171875,9.593760835664893e-09,0.0116313549898438,0.1459888059701492,0.012048192771084319,0.005423171733771499,0.01644588455795922,0.0329861111111111,0.013847384644344521,0.009309309309309299,0.00242655342750668
2003-03-02,0.0325924342808292,0.3685173886516169,0.1254136572783858,0.591796875,5.478736113755469e-09,0.0114608507420641,0.3002332089552239,0.036144578313253,0.013839034727327698,0.0450808475491597,0.08435457516339866,0.023741735099649358,0.03943943943943942,0.0005199757344657001
2003-03-09,0.0354776661679846,0.01856741915802314,0.0916447643057204,0.484375,7.3070942544142774e-09,0.0113867184604207,0.0863805970149253,0.02409638554216866,0.00315054274964316,0.013721687474189101,0.03376225490196076,0.00786018494552806,0.0097097097097097,0.00041598058757256
2003-03-16,0.0384697584954049,0.2043929225137278,0.1169481129765366,0.630859375,4.4865470960912915e-09,0.0093895947929485,0.0232276119402985,0.036144578313253,0.0647839813173031,0.069538422440357,0.0388071895424836,0.0329184216099202,0.5995995995995996,0.0064130340584106
2003-03-23,0.0384697584954049,0.0115924344112263,0.1093104662579262,0.4921875,4.8083381288472424e-09,0.0114237846012424,0.0190298507462686,0.007228915662650599,0.0130605890239155,0.00863591600749702,0.0322712418300653,0.00521188733852556,0.013713713713713698,0.0010399514689314001
