Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total
2020-02-02,7.89,3.0,1021.0,16.45,0.1675,6.529999999999999,1.7999999999999998,0.001,0.0002,0.004,0.0018,0.0135,0.0001,5e-05,196.4,0.0,0.0,0.0,0.0
2020-02-09,8.023333333333333,171.0,170.3,13.6,123.5,6.47,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.8,0.0,0.0,0.0,0.0
2020-02-16,7.911666666666667,982.0,163.75,19.700000000000003,36.855,5.734999999999999,0.0,0.0,0.0002,0.0131,0.0019,0.017,0.0001,5e-05,195.25,1.587,0.0019,0.0014,0.0637
2020-02-23,8.176666666666668,9.666666666666666,240.0,13.9,14.4,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.2,0.0,0.0,0.0,0.0
2020-03-01,7.803333333333334,1094.0,121.3,19.2,232.4,5.89,0.0,0.001,0.0167,0.0899333333333333,0.0110666666666666,0.0526666666666666,0.0001,5e-05,227.7,0.0,0.0,0.0,0.0
2020-03-08,8.125,122.0,203.0,13.8,111.27,6.785,0.0,0.001,0.0057,0.0337,0.0042,0.0365,0.0001,5e-05,192.45,6.605,0.0068,0.0053,0.1409
2020-03-15,8.61,7.0,216.0,15.7,37.4,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.4,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03,8.22,0.0,260.5,12.1,0.2535,6.895,0.0,0.0,0.00035,0.0030499999999999,0.00095,0.008,0.0001,5e-05,0.0,0.198,0.0007,0.00025,0.0221
2020-05-10,8.22,0.0,310.0,10.9,0.0,7.333333333333333,0.0,0.0,0.0002,0.0043333333333333,0.0009333333333333,0.008,0.0001,5e-05,0.0,0.093,0.0007,0.0018333333333333,0.0273666666666666
2020-05-17,8.256666666666668,0.0,324.0,10.366666666666667,0.0,7.543333333333333,0.0,0.0,0.0002666666666666,0.0022333333333333,0.0010333333333333,0.008,0.0001,5e-05,0.0,0.0996666666666666,0.0007,0.0002,0.0281666666666666
2020-05-24,8.29,0.0,364.5,16.6,0.0,6.27,0.0,0.0,0.0002,0.00275,0.0010999999999999,0.008,0.0001,5e-05,0.0,0.066,0.0007,0.0002,0.0329
2020-05-31,8.2,0.0,519.0,2.3,0.0,8.89,0.0,0.0,0.0002,0.0023,0.0011,0.008,0.0001,5e-05,0.0,0.16,0.0007,0.0004,0.0993
2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,8.29,5.666666666666667,1436.0,17.3,0.05,6.330000000000001,0.0,0.001,0.0002,0.003,0.0016,0.008,0.0001,5e-05,174.19999999999996,0.165,0.0007,0.0006,0.1646
2020-08-16,8.128333333333334,3.6666666666666665,1472.5,11.8,0.045,7.66,0.0,0.0,0.0002,0.0027,0.0014,0.008,0.0001,5e-05,149.9,0.237,0.0007,0.0008,0.3233
2020-08-23,8.05,6.0,1587.0,8.1,0.18,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.3,0.0,0.0,0.0,0.0
2020-08-30,8.06,5.0,1531.0,11.2,0.21,7.24,0.0,0.001,0.00045,0.00515,0.0017,0.008,0.0001,5e-05,175.8,0.498,0.0015,0.0011,0.3798
2020-09-06,7.993333333333333,4.0,1555.6666666666667,10.8,0.22,7.239999999999999,0.0,0.001,0.0002,0.0038666666666666,0.0016,0.008,0.0001,5e-05,201.6,0.207,0.0007,0.0007,0.3594
2020-09-13,8.05,4.0,1601.0,17.3,0.069,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4,0.0,0.0,0.0,0.0
2020-09-20,7.99,4.0,1614.0,9.5,0.059,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.7,0.0,0.0,0.0,0.0
2020-09-27,8.17,3.0,1597.0,20.6,0.015,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,0.0,0.0,0.0,0.0
2020-10-04,8.065000000000001,7.5,1754.0,17.75,0.1975,6.994999999999999,0.0,0.001,0.0003,0.00525,0.0023,0.008,0.03584,5e-05,161.75,0.0,0.0,0.0,0.0
2020-10-11,8.032499999999999,3.0,1686.5,15.35,0.078,6.675000000000001,0.0,0.0,0.0002,0.0043,0.0019,0.008,0.06468,5e-05,215.95,0.346,0.0007,0.0002,0.3785
2020-10-18,8.375,4.0,1836.0,14.2,0.41,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.9,0.0,0.0,0.0,0.0
2020-10-25,8.07,3.0,1686.0,17.6,0.185,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.0,0.0,0.0,0.0
2020-11-01,8.14,5.0,1735.0,16.0,0.151,6.29,0.0,0.001,0.0013,0.0057,0.002,0.008,0.0001,5e-05,143.8,0.0,0.0,0.0,0.0
2020-11-08,8.173333333333334,5.0,1662.3333333333333,21.7,0.1006666666666666,7.21,3.35,0.001,0.00025,0.0049,0.00215,0.008,0.0001,5e-05,149.6,0.304,0.001,0.001,0.2549
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,8.175,3.0,2215.0,16.4,0.29,5.85,0.0,0.001,0.000475,0.010725,0.0026249999999999,0.01125,0.0001,5e-05,159.95,0.196,0.0014,0.0018,0.1067
2020-12-13,8.03,38.0,346.0,20.9,10.25,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.1,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,8.08,0.0,1676.0,20.0,0.02,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.8,0.0,0.0,0.0,0.0
2021-01-03,8.53,3.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0002,0.0047,0.0011,0.008,0.0001,5e-05,0.0,0.0,0.0,0.0,0.0
2021-01-10,8.26,11.0,272.5,11.2,35.75,6.79,12.9,0.001,0.0005499999999999,0.0062,0.001,0.008,0.0001,5e-05,187.2,0.304,0.0024,0.0008,0.0207
2021-01-17,8.82,5.0,289.0,20.0,34.5,5.6,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.1,0.0,0.0,0.0,0.0
2021-01-24,8.03,185.0,152.6,18.9,196.4,5.86,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.8,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,8.02,436.5,163.73333333333332,15.833333333333334,207.3333333333333,6.226666666666667,384.0,0.001,0.0082333333333333,0.0882999999999999,0.0070333333333333,0.0326666666666666,0.0001,5e-05,207.7333333333333,5.429,0.00595,0.0037999999999999,0.10665
2021-02-14,8.16,13.0,202.0,20.8,42.2,5.74,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.9,0.0,0.0,0.0,0.0
2021-02-21,8.78,3.0,223.0,18.8,52.2,5.88,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0
2021-02-28,8.39,3.0,300.0,12.3,14.5,7.01,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.3,0.0,0.0,0.0,0.0
2021-03-07,8.41,3.0,310.0,15.233333333333334,7.456666666666667,6.876666666666666,1.8533333333333333,0.001,0.0003333333333333,0.0032999999999999,0.0009,0.008,0.0001,5e-05,188.66666666666663,0.242,0.0021,0.0003999999999999,0.01935
2021-03-14,9.1,5.0,257.0,17.5,12.8,5.49,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5,0.0,0.0,0.0,0.0
2021-03-21,8.77,3.0,304.0,22.1,10.2,6.46,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.8,0.0,0.0,0.0,0.0
2021-03-28,8.280000000000001,21.5,220.4,19.85,59.65,5.63,21.7,0.0,0.001,0.0116,0.0015,0.008,0.0001,5e-05,182.75,0.842,0.002,0.001,0.0331
2021-04-04,8.17,96.5,172.35,15.2,123.05,6.15,58.25,0.001,0.002,0.0157,0.0020749999999999,0.00975,0.0001,5e-05,184.65,1.049,0.0028,0.0013,0.0395
2021-04-11,8.13,103.0,211.0,15.8,40.82,6.2,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.7,0.0,0.0,0.0,0.0
2021-04-18,8.74,5.0,207.0,20.5,86.52,5.85,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.8,0.0,0.0,0.0,0.0
2021-04-25,8.53,3.0,258.0,12.3,45.2,7.47,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.2,0.0,0.0,0.0,0.0
2021-05-02,8.47,3.0,279.5,9.55,27.145000000000003,7.655,1.465,0.001,0.0002,0.0025,0.0007,0.008,0.0001,5e-05,185.25,0.0,0.0,0.0,0.0
2021-05-09,8.483333333333334,3.0,293.0,10.933333333333332,26.4,7.376666666666668,1.24,0.001,0.0002,0.00125,0.00095,0.008,0.0001,5e-05,206.8333333333333,0.059,0.0007,0.0004,0.0084
2021-05-16,8.63,3.0,261.0,19.5,22.6,6.14,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.3,0.0,0.0,0.0,0.0
2021-05-23,8.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,8.62,3.0,310.0,15.7,6.18,7.33,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0
2021-06-06,8.493333333333332,3.0,354.6666666666667,10.066666666666666,9.726666666666668,7.723333333333334,1.663333333333333,0.001,0.0002666666666666,0.0029,0.0008666666666666,0.008,0.0001,5e-05,203.86666666666667,0.054,0.0011,0.0002,0.01125
2021-06-13,8.52,3.0,382.0,12.4,6.6,7.29,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.8,0.0,0.0,0.0,0.0
2021-06-20,8.67,3.0,323.0,13.2,4.8,6.74,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.1,0.0,0.0,0.0,0.0
2021-06-27,8.56,3.0,375.0,9.8,4.42,8.07,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4,0.0,0.0,0.0,0.0
2021-07-04,8.743333333333334,3.0,406.0,12.333333333333334,6.743333333333333,7.670000000000001,2.833333333333333,0.001,0.0002,0.005425,0.00115,0.008,0.0001,5e-05,157.46666666666667,0.054,0.0007,0.0002,0.0102
2021-07-11,8.61,3.0,399.0,15.5,6.2,5.91,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.1,0.0,0.0,0.0,0.0
2021-07-18,8.41,3.0,994.0,19.7,6.2,5.34,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.9,0.0,0.0,0.0,0.0
2021-07-25,8.02,3.0,1537.0,4.8,0.07,7.56,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0
2021-08-01,8.32,3.0,965.5,14.7,2.1275,7.07,1.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.6,0.0,0.0,0.0,0.0
2021-08-08,8.1225,3.0,1496.3333333333333,7.266666666666667,0.0943333333333333,7.43,1.16,0.001,0.0002333333333333,0.0028666666666666,0.0015333333333333,0.017,0.0001,5e-05,223.5,0.098,0.0007,0.0007,0.1685
2021-08-15,7.935,3.0,1545.0,10.5,0.25,6.78,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3,0.0,0.0,0.0,0.0
2021-08-22,8.02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,7.989999999999999,3.0,1562.5,16.1,0.0549999999999999,6.1850000000000005,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0
2021-09-05,8.19,3.0,1567.0,16.4,0.054,6.720000000000001,1.405,0.001,0.0002,0.00315,0.00155,0.016,0.0001,5e-05,134.1,0.0,0.0,0.0,0.0
2021-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,8.06,3.0,1710.0,25.6,0.021,6.49,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.5,0.0,0.0,0.0,0.0
2021-09-26,8.245000000000001,3.0,1553.0,18.8,0.012,5.73,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0
2021-10-03,8.01,3.6666666666666665,1579.5,18.25,0.008,6.855,3.64,0.001,0.0002,0.00655,0.0017,0.008,0.0001,5e-05,153.25,0.0,0.0,0.0,0.0
2021-10-10,8.02,0.0,1592.0,11.3,0.001,7.13,1.61,0.0,0.0003,0.0043,0.0015,0.008,0.0001,5e-05,159.1,0.191,0.0007,0.0009,0.3034
2021-10-17,8.059999999999999,9.5,1590.5,22.25,0.0205,6.15,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0
2021-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,7.81,0.0,1711.0,26.4,0.01,2.91,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.1,0.0,0.0,0.0,0.0
2021-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28,8.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-05,8.1125,39.0,1115.6666666666667,18.1,10.976666666666668,6.260000000000001,28.316666666666663,0.001,0.00095,0.0084,0.0018999999999999,0.008,0.0001,5e-05,152.3,1.1315,0.00135,0.0013,0.122
2021-12-12,8.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-19,8.395,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,8.22,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,8.43,3.0,252.5,18.65,30.005,6.375,11.05,0.001,0.00035,0.0062,0.0010999999999999,0.008,0.0001,5e-05,229.05,0.372,0.0007,0.0002,0.0192
2022-01-16,8.34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,8.05,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-30,8.09,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,8.03,315.0,205.0,11.15,65.75,6.865,15.3,0.001,0.0051666666666666,0.0354666666666666,0.0052333333333333,0.0206666666666666,0.0001,5e-05,245.85,0.514,0.0007,0.0009,0.037
2022-02-13,8.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,8.1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,8.245000000000001,29.0,280.0,11.7,51.2,6.94,16.5,0.001,0.00175,0.068725,0.002775,0.014,0.0001,5e-05,226.6,0.621,0.0007,0.0007,0.0497
2022-03-13,8.28,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,8.61,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,8.54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03,8.43,3.5,313.0,9.2,43.1,7.16,2.33,0.001,0.00025,0.00375,0.001,0.008,0.0001,5e-05,233.5,0.106,0.0007,0.0002,0.0273
2022-04-10,8.41,3.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0002,0.0064,0.001,0.008,0.0001,5e-05,0.0,0.0,0.0,0.0,0.0
2022-04-17,8.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-24,8.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,8.29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-08,8.2875,6.666666666666667,839.0,20.8,0.9565,6.07,1.3,0.001,0.0002,0.0057,0.0026333333333333,0.019,0.0001,5e-05,225.6,0.124,0.0007,0.0006,0.1281
2022-05-15,8.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29,8.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,8.13,5.5,1511.5,12.25,0.015,6.92,2.225,0.001,0.0002333333333333,0.005,0.0024333333333333,0.012,0.0001,5e-05,257.9,0.203,0.0009,0.001,0.1978
2022-06-12,8.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19,7.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,8.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-03,8.13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,8.145,5.333333333333333,1467.0,16.1,0.2,6.57,3.8,0.001,0.0003,0.0066,0.0029249999999999,0.008,0.0001,5e-05,252.6,0.194,0.0007,0.0008,0.1013
2022-07-17,8.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,8.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,8.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,8.156666666666666,3.0,1410.0,7.55,0.12,7.23,0.7,0.001,0.0003,0.0036,0.0023666666666666,0.0139999999999999,0.0001,5e-05,254.65,0.109,0.0007,0.0008,0.1081
2022-08-14,8.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,8.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,8.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04,8.1625,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.001,0.0003,0.0099,0.0037,0.008,0.0001,5e-05,0.0,0.0,0.0,0.0,0.0
2022-09-11,8.190000000000001,3.0,1452.0,16.1,0.12,6.73,1.5,0.0,0.0002,0.0043,0.0021,0.015,0.0001,5e-05,228.2,0.103,0.0007,0.0008,0.0574
2022-09-18,8.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-02,8.24,9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0003,0.0074,0.0023,0.008,0.0001,5e-05,0.0,0.0,0.0,0.0,0.0
2022-10-09,8.2,4.0,1582.0,9.4,0.12,7.35,1.4,0.001,0.0002,0.0039,0.0021,0.008,0.0001,5e-05,223.6,0.0,0.0,0.0,0.0
2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11,8.13,3.5,1936.5,12.15,0.38,6.365,0.425,0.001,0.0002,0.0071,0.00265,0.0135,0.0001,0.00021,182.3,0.044,0.0007,0.001,0.1522
2022-12-18,8.03,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,8.08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,7.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,8.37,3.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0002,0.0052,0.0013,0.008,0.0001,5e-05,0.0,0.0,0.0,0.0,0.0
2023-01-15,8.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
