Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Caudal,Sólidos Suspendidos Totales,Cobre total,Zinc total,Arsénico total,Cadmio total,Plomo total,Potencial rédox,Mercurio total,Hierro total,Manganeso total,Cromo Total,Magnesio total,Niquel total,Sólidos Disueltos Totales
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-08,8.06,428.0,19.1,5.8,0.0,21.55,0.0,0.0194,0.016,0.002,0.0001,0.0003,0.0,5e-05,0.133,0.0148,0.0007,7.781,0.0002,0.0
2022-05-15,8.24,623.0,10.2,6.73,1.39,13.89,3.0,0.0131,0.015,0.003,0.0001,0.0002,227.4,5e-05,0.042,0.0136,0.0007,8.673,0.0004,374.0
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,8.15,922.0,11.1,6.74,0.0,11.43,0.0,0.0296,0.008,0.0026,0.0001,0.0007,0.0,5e-05,0.231,0.1242,0.0007,13.92,0.0006,0.0
2022-06-12,8.03,1934.0,7.0,6.97,4.31,6.225,5.0,0.0159,0.008,0.0036,0.0001,0.0002,301.0,5e-05,0.088,0.0722,0.0007,15.48,0.0002,1214.0
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-03,8.15,1645.0,10.5,6.94,0.0,18.68,0.0,0.0071,0.008,0.0075,0.0001,0.0002,0.0,5e-05,0.025,0.0315,0.0007,25.82,0.0002,0.0
2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-24,8.15,1884.0,13.3,6.12,0.65,21.8,3.0,0.0092,0.018,0.0043,0.0001,0.0004,206.5,5e-05,0.026,0.013,0.0017,25.95,0.0009,1312.0
2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,8.11,1981.0,10.5,6.87,0.0,23.76,0.0,0.0099,0.02,0.0044,0.0001,0.0002,0.0,5e-05,0.023,0.0168,0.0007,30.71,0.0006,0.0
2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,7.95,2380.0,12.4,5.99,0.9,29.2,3.0,0.0114,0.019,0.0035,0.0001,0.0002,184.7,5e-05,0.024,0.0238,0.0007,33.42,0.0006,1576.0
2022-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04,8.21,2440.0,14.0,6.25,0.0,24.75,0.0,0.0109,0.008,0.0035,0.0001,0.0002,0.0,5e-05,0.016,0.0197,0.0007,34.86,0.0002,0.0
2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18,8.39,2710.0,16.9,6.52,1.5,29.2,3.0,0.0122,0.021,0.0069,0.0001,0.0002,203.4,5e-05,0.035,0.0095,0.0007,30.07,0.0002,1786.0
2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09,8.32,2810.0,20.1,5.49,0.0,20.88,0.0,0.0107,0.044,0.0076,0.0001,0.0004,0.0,5e-05,0.045,0.0126,0.0007,27.28,0.0003,0.0
2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,8.55,2820.0,14.4,6.48,0.0,17.7,0.0,0.0126,0.016,0.0064,0.0001,0.0002,0.0,5e-05,0.037,0.0122,0.0007,28.33,0.0004,0.0
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-04,8.66,2000.0,15.6,5.89,0.0,18.24,0.0,0.0108,0.032,0.0052,0.00019,0.0002,0.0,5e-05,0.023,0.0175,0.0007,27.35,0.0004,0.0
2022-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18,7.68,1045.0,18.0,6.3,50.0,42.7,40.0,0.1154,0.023,0.0029,0.0001,0.0021,174.4,5e-05,1.23,0.1234,0.0007,17.55,0.0007,812.0
2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,8.16,1262.0,14.6,6.39,0.0,33.94,0.0,0.0211,0.008,0.0026,0.0001,0.0002,0.0,5e-05,0.08,0.0985,0.0007,22.29,0.0004,0.0
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
