week,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total
2003-01-05,0.0483009189997862,0.0134228187919463,0.0777220922721007,0.62890625,1.9194201273070322e-07,0.0110901893338473,0.019776119402985,0.02650602409638552,0.03319205985382516,0.0007827440515899356,0.08188316993464048,0.00775782959599044,0.057397397397397375,0.00072796602825198
2003-01-12,0.0474460354776661,0.0018303843807199,0.1448167781024587,0.640625,2.1636887748990485e-07,0.0134920752590923,0.0022108208955223,0.036144578313253,0.014588764433680682,0.0008350328790621801,0.13593954248366008,0.007536412621473419,0.00576576576576576,0.0006933009792876
2003-01-19,0.0521478948493267,0.0042708968883465,0.0959125180446691,0.70703125,1.4094300966059358e-07,0.0118166856939522,0.0088432835820895,0.036144578313253,0.0647839813173031,0.0029861177292798,0.0388071895424836,0.0211534389044448,0.20060060060060056,0.0044371262674408
2003-01-26,0.0376148749732848,0.0213544844417327,0.0665046630456836,0.58203125,2.70585790887574e-07,0.0116832475869942,0.0384328358208955,0.02650602409638552,0.0012974095056869001,0.00033228501540707555,0.09995915032679734,0.00462952069460454,0.017617617617617598,0.0008666262241095
2003-02-02,0.0378285958538149,0.012202562538133,0.0619570566025415,0.51953125,2.798007159164944e-07,0.0130769344818894,0.0238805970149253,0.036144578313253,0.016394931453531058,0.00103386384573836,0.08950163398692805,0.0121861690863314,0.12292292292292292,0.0017332524482190598
2003-02-09,0.0369737123316948,0.048810250152532,0.0712621590169707,0.5,2.830966361913887e-07,0.0122021735584977,0.0611007462686567,0.007228915662650599,0.2021753232712018,0.00089615299088276,0.1440767973856209,0.15896256382503113,0.0056056056056056,0.0005546407834300799
2003-02-16,0.0346227826458644,0.1293471629042098,0.0677406791558709,0.41796875,2.830673824611381e-07,0.0110457099648613,0.1744402985074626,0.036144578313253,0.0647839813173031,0.0031449537787096,0.1409313725490196,0.0264476811219087,0.0095095095095095,0.00076263107721636
2003-02-23,0.0416755717033553,0.0018303843807199,0.0962623339249108,0.578125,1.0259624492384289e-07,0.0124245704034278,0.002490671641791,0.01686746987951806,0.0009946806210266001,0.00024174846723209556,0.09832516339869277,0.00218828678321838,0.0108108108108108,0.0015599272033971399
2003-03-02,0.0384697584954049,0.2190359975594874,0.0294008586813806,0.46484375,3.862745427850465e-07,0.0119352973445816,0.2826492537313432,0.036144578313253,0.010253859793279321,0.0029286190793861803,0.1648897058823525,0.013704440104472998,0.010110110110110098,0.0024612184764710603
2003-03-09,0.0354776661679846,0.2153752287980475,0.0272786423412477,0.4140625,5.926206047289452e-07,0.0117425534123089,0.2826492537313432,0.012048192771084319,0.023141460883103322,0.00352266590425356,0.17142565359477083,0.0180574837054989,0.010110110110110098,0.0024612184764710603
2003-03-16,0.0352639452874545,0.0170835875533862,0.0464019104611272,0.53125,3.100783267258042e-07,0.00981214879831566,0.0175373134328358,0.03373493975903612,0.0647839813173031,0.00462212903840652,0.0388071895424836,0.0252711828513612,0.5995995995995996,0.0064130340584106
2003-03-23,0.0339816200042744,0.0280658938377059,0.0416444144898401,0.44140625,3.1114121225824057e-07,0.0110012305958752,0.0314365671641791,0.0216867469879518,0.0647839813173031,0.0129133708186409,0.0388071895424836,0.0226240617426292,0.5995995995995996,0.0064130340584106
2003-03-30,0.0376148749732848,0.0067114093959731,0.0489905479749158,0.48046875,1.9964549503001234e-07,0.0115201565673788,0.0098880597014925,0.036144578313253,0.0025083250443280795,0.0007655897582514756,0.09722222222222218,0.0069178098308195005,0.0030030030030030004,0.0008666262241095
