Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Caudal,Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Zinc total,Cobre total,Plomo total,Arsénico total,Cadmio total,Mercurio total,Hierro total,Cromo Total,Niquel total,Manganeso total,Potencial rédox
2008-10-19,0.8881720430107526,0.0018450184501845018,9.373495354020269e-06,0.8240740740740741,0.7370517928286853,0.40434782608695646,0.0006788247213779129,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-26,0.896774193548387,0.005535055350553505,7.570900093631755e-06,0.8680555555555556,0.4183266932270916,0.4658385093167701,0.0006281661600810537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-09,0.9688172043010752,0.4265067650676507,9.23830070949113e-06,0.5740740740740741,0.5936254980079682,0.4950310559006211,0.0018541033434650456,1.132071199731322e-05,0.013623978201634877,0.02123076923076923,0.00625,0.1352307692307692,0.05,2.543836665335392e-05,0.002622222222222222,0.056433408577878104,0.06666666666666667,0.04360941960038059,0.0
2008-11-16,0.8150537634408601,0.0024600246002460025,8.206314922918707e-06,0.7638888888888888,0.6015936254980079,0.4770186335403726,0.0026342451874366768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-23,0.8677419354838709,0.0018450184501845018,8.382067960806586e-06,0.7013888888888888,0.697211155378486,0.4739130434782608,0.0010739614994934145,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-30,0.9505376344086021,0.0018450184501845018,8.201808434767734e-06,0.7986111111111112,0.796812749003984,0.4819875776397515,0.0007497467071935157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-07,0.9688172043010752,0.7183271832718328,8.156743553258022e-06,0.8680555555555556,0.749003984063745,0.6204968944099378,0.0018135764944275583,1.132071199731322e-05,0.029019073569482287,0.02869230769230769,0.0252875,0.1266153846153846,0.1,2.543836665335392e-05,0.0021333333333333334,0.11286681715575621,0.13333333333333333,0.009926260704091344,0.0
2008-12-14,0.9526881720430106,0.0,8.111678671748309e-06,0.7893518518518519,0.7330677290836652,0.6645962732919254,0.0009523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-21,0.9032258064516129,0.0,8.021548908728883e-06,0.6481481481481481,0.6414342629482072,0.522360248447205,0.0006788247213779129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-28,0.9408602150537634,0.0018450184501845018,1.847660141898226e-05,0.4303240740740741,0.5697211155378487,0.48881987577639746,0.0032016210739614997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-04,0.8913978494623654,0.1343788437884379,4.14596909889358e-05,0.1386574074074074,0.5219123505976095,0.4459627329192546,0.02695035460992908,1.132071199731322e-05,0.011716621253405994,0.054384615384615385,0.029075,0.05015384615384615,0.01,2.543836665335392e-05,0.03715555555555555,0.015914221218961626,0.050800000000000005,0.05072312083729782,0.0
2009-01-11,0.9483870967741935,0.0018450184501845018,4.191033980403293e-05,0.24583333333333332,0.6254980079681274,0.546583850931677,0.002755825734549139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-18,1.0,0.0018450184501845018,1.532205971330236e-05,0.24166666666666667,0.6254980079681274,0.4757763975155279,0.0016413373860182372,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-25,0.9516129032258064,0.0018450184501845018,3.064411942660472e-05,0.20532407407407408,0.6175298804780877,0.4614906832298136,0.0024012158054711246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.918279569892473,0.0018450184501845018,3.289736350209037e-05,0.19189814814814815,0.5936254980079682,0.47142857142857136,0.0016210739614994935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-08,0.8634408602150536,0.18511685116851168,4.416358387951857e-05,0.22569444444444445,0.6533864541832668,0.48881987577639746,0.004113475177304964,1.132071199731322e-05,0.006811989100817439,0.009538461538461537,0.003125,0.06546153846153846,0.025,2.543836665335392e-05,0.0006666666666666666,0.028216704288939052,0.03333333333333333,0.004015699333967651,0.0
2009-02-15,0.8559139784946236,0.037515375153751536,0.00010283805960516467,0.1287037037037037,0.7250996015936254,0.4372670807453416,0.022796352583586626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-22,0.9150537634408601,0.0018450184501845018,0.00011176090614408781,0.12060185185185185,0.745019920318725,0.3962732919254658,0.0032725430597771023,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
