Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total
2019-06-16,0.896626768226333,0.0034542314335060447,0.1610800744878957,0.4184397163120568,0.004506531204644412,0.01193929173693086,0.006386898669396111,0.012244897959183685,0.0025,0.0021886969436410537,0.03942307692307693,0.006544502617801047,0.00046382189239332097,0.0036332808526099115,0.6387820512820513,0.00021674305111290566,0.04,0.16199999999999998,0.0016052631578947366
2019-06-23,0.896626768226333,0.0017271157167530224,0.2802607076350093,0.44326241134751776,0.0023947750362844707,0.012900505902192244,0.0013920163766632549,0.012244897959183685,0.0025,0.0014591312957607024,0.045000000000000005,0.006544502617801047,0.00046382189239332097,0.0036332808526099115,0.6346153846153846,0.00021674305111290566,0.082,0.25399999999999995,0.0026228070175438596
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,0.8879216539717084,0.002374784110535406,0.4174425822470515,0.18262411347517732,0.0007293178519593612,0.013549747048903878,0.002057318321392016,0.012244897959183685,0.0025,0.0015894108757392846,0.06384615384615384,0.00981675392670157,0.00046382189239332097,0.0036332808526099115,0.4942307692307692,0.0,0.0,0.0,0.0
2019-07-14,0.8726877040261154,0.0030224525043177895,0.4406165942478792,0.25531914893617025,0.00034978229317851947,0.013395165823496348,0.0026782668031388604,0.012244897959183685,0.0025,0.00156335495974361,0.06826923076923078,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.4474358974358974,0.00021674305111290566,0.106,0.7099999999999999,0.0023128654970760235
2019-07-21,0.9009793253536452,0.0017271157167530224,0.42147734326505276,0.25886524822695034,0.0002764876632801161,0.013153456998313658,0.0017195496417604912,0.012244897959183685,0.0025,0.001407019463769249,0.06846153846153846,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.653525641025641,0.00021674305111290566,0.208,0.516,0.005845029239766081
2019-07-28,0.9053318824809576,0.0038860103626943004,0.4345127250155183,0.5283687943262412,0.0006966618287373005,0.011703204047217539,0.0030808597748208802,0.012244897959183685,0.0025,0.002110529195653873,0.07634615384615384,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.39006410256410257,0.00021674305111290566,0.104,0.351,0.005027777777777777
2019-08-04,0.8813928182807399,0.004317789291882556,0.43575418994413406,0.25295508274231676,0.00032946298984034823,0.01341202922990444,0.002494029341521665,0.012244897959183685,0.0025,0.001476501906424503,0.06692307692307693,0.010907504363001702,0.00046382189239332097,0.0036332808526099115,0.4490384615384615,0.00021674305111290566,0.15599999999999997,0.596,0.00554970760233918
2019-08-11,0.8781284004352558,0.0025906735751295338,0.42582247051520794,0.326241134751773,0.0005878084179970973,0.01330522765598651,0.0013408393039918117,0.0,0.0025,0.0013027957997863416,0.07019230769230769,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.5810897435897436,0.00021674305111290566,0.182,0.6379999999999999,0.00606140350877193
2019-08-18,0.8737758433079434,0.0030224525043177895,0.4658597144630664,0.4804964539007093,0.0004593613933236575,0.009379342327150085,0.002881269191402252,0.012244897959183685,0.0025,0.0016415227077307903,0.06201923076923077,0.00981675392670157,0.00046382189239332097,0.0036332808526099115,0.5684294871794873,0.00021674305111290566,0.183,0.6639999999999999,0.006587719298245614
2019-08-25,0.8759521218715997,0.009499136442141624,0.4382371198013656,0.3049645390070922,0.0005878084179970973,0.011989881956155144,0.0020880245649948824,0.012244897959183685,0.0025,0.0012506839677948877,0.06230769230769231,0.006544502617801047,0.00046382189239332097,0.0036332808526099115,0.6423076923076924,0.00021674305111290566,0.09799999999999999,0.572,0.00737719298245614
2019-09-01,0.8764961915125136,0.0034542314335060447,0.47392923649906893,0.4219858156028369,0.00020899854862119015,0.012478920741989882,0.0024616171954964174,0.012244897959183685,0.0025,0.000781677479871805,0.05403846153846154,0.00981675392670157,0.00046382189239332097,0.0036332808526099115,0.7246794871794872,0.00021674305111290566,0.148,0.47600000000000003,0.008850877192982456
2019-09-08,0.884657236126224,0.0025906735751295338,0.47012725015518314,0.42021276595744683,0.0006313497822931785,0.012200674536256324,0.0028582395087001023,0.012244897959183685,0.0025,0.0016806065817243805,0.05490384615384616,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.613301282051282,0.000655472936833384,0.14049999999999999,0.514499999999998,0.008023391812865495
2019-09-15,0.883569096844396,0.0034542314335060447,0.49162011173184356,0.8368794326241136,0.0001523947750362845,0.01133220910623946,0.003940634595701126,0.0,0.0025,0.0017718022877094245,0.0601923076923077,0.006544502617801047,0.00046382189239332097,0.0036332808526099115,0.6282051282051282,0.0013354168633085478,0.118,0.502,0.0059532163742690054
2019-09-22,0.882480957562568,0.0051813471502590676,0.48168839230291743,0.44326241134751776,0.0001088534107402032,0.01148397976391231,0.0034186284544524053,0.0,0.0025,0.0018239141197008782,0.05461538461538462,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.7855769230769231,0.00021674305111290566,0.158,0.5519999999999999,0.00794736842105263
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
